,Title,Content,Category
10,"
Time for BCCI President to dive in: Shastri on journalist's threatening texts to Saha
","After Wriddhiman Saha shared threatening WhatsApp texts he received from a journalist, Ravi Shastri tweeted, ""Shocking a player being threatened by a journo."" He added, ""Blatant position abuse...Something that's happening too frequently with #TeamIndia. Time for...BCCI President...to dive in. Find out who the person is in interest of every cricketer. This is serious coming from ultimate team man.""",sports
11,"
India become world number one T20I team after 6 years
","Following their 3-0 series victory against West Indies, India have become the world number one T20I team after six years. As per the latest update, India are on top of the rankings with 10,484 points and 269 rating points. England are second with 10,474 points and 269 rating points. India have won nine T20I matches in a row.",sports
12,"
Pic of Rohit Sharma taking immediate review in 3rd T20I against West Indies goes viral
","A picture of India captain Rohit Sharma taking a caught-behind review immediately in the third T20I against West Indies after the on-field umpire declared it not out has gone viral. Rohit can be seen bending down and taking the review animatedly. Reacting to the picture, a fan tweeted, ""God level review."" Another fan wrote, ""Reminded me of Billy Bowden.""",sports
13,"
16-year-old Grandmaster Praggnanandhaa defeats world number one Carlsen
","India's 16-year-old Grandmaster R Praggnanandhaa defeated world number one Magnus Carlsen in the eighth round of the Airthings Masters, an online rapid chess tournament. Praggnanandhaa won with black pieces in 39 moves to halt Carlsen's run of three straight wins. The Indian Grandmaster is currently on the joint 12th spot in the tournment after eight rounds with eight points.",sports
14,"
Suryakumar Yadav's celebration after scoring fifty goes viral
","Team India middle-order batter Suryakumar Yadav's celebration after scoring a fifty in the third T20I against West Indies has gone viral on social media. The 31-year-old raised his bat and then bowed and folded his hands in 'Namaste' gesture. Suryakumar slammed 65 runs off 31 deliveries in the match, including seven sixes and a four.",sports
15,"
Saha shouldn’t have made private conversation with Sourav public: Snehasish Ganguly
","After Wriddhiman Saha made his private conversation with BCCI President Sourav Ganguly public, Cricket Association of Bengal (CAB) secretary Snehasish Ganguly said, ""He shouldn't have gone public with that."" Saha had revealed that after he scored 61* against New Zealand in Kanpur in November 2021, Sourav texted him on WhatsApp saying, ""As long as I'm here...you'd be in the team.""",sports
16,"
Dhull becomes 3rd Indian cricketer to score tons in each innings on Ranji Trophy debut
",India's 2022 Under-19 World Cup-winning captain Yash Dhull has become the third Indian cricketer after Nari Contractor and Virag Awate to score hundreds in each innings on Ranji Trophy debut. The 19-year-old right-handed batter scored 113(150) in first innings and hit 113*(202) in second innings. Dhull is overall the ninth batter to score hundreds in both innings of first-class debut.,sports
17,"
Which Indians have defeated world number one chess player Magnus Carlsen?
","India's 16-year-old chess player Rameshbabu Praggnanandhaa became the third Indian Grandmaster to defeat world number one Magnus Carlsen after defeating him in 39 moves at the Airthings Masters, a 16-player online rapid tournament. The other two Indians to defeat Carlsen in official tournament matches are Viswanathan Anand and Pentala Harikrishna. Carlsen has been world number one since July 2011.",sports
18,"
An asset for any captain to have 6th bowling option: Venkatesh
","India all-rounder Venkatesh Iyer has said that having a sixth bowling option is an asset to any captain. Venkatesh stated, ""I'm trying to play my role...as a finisher. With the ball, I want to give that important couple of overs to the captain."" In the third T20I against West Indies, Venkatesh scored an unbeaten 35 runs and took two wickets.",sports
19,"
Father figure: Ajay Jadeja on Rohit giving up opening spot in 3rd T20I 
","Ex-India cricketer Ajay Jadeja has praised Rohit Sharma after he gave up his opening spot to Ruturaj Gaikwad in India-West Indies third and final T20I, saying the India captain is a ""magnanimous man"". He added, ""He's (Rohit) looking at this team like a father figure...he wants these new kids to get a better opportunity."" Rohit batted at number four.
",sports
20,"
Wanted to replicate what I did in 1st T20I: Suryakumar on his 65 in 3rd T20I
","Talking about his 31-ball 65 in India's 17-run win against West Indies in third T20I, India batter Suryakumar Yadav said he wanted to replicate what he did in the first T20I. Suryakumar had scored 18-ball 34* in first match at Eden Gardens. He was adjudged 'Player of the Series'. India completed a 3-0 whitewash against West Indies in T20I series.",sports
21,"
I don't see Pujara and Rahane coming back in Tests: Ajay Jadeja 
","Talking about India batters Cheteshwar Pujara and Ajinkya Rahane, ex-India player Ajay Jadeja said, ""Both are single-format players, and when you leave them out of that one format, I don't see them coming back."" This comes after Pujara and Rahane were not included in Team India's Test squad for the two-match home series against Sri Lanka.",sports
22,"
Need to be ready to bowl in death overs: Shardul on India's 3-0 T20Is win
","India all-rounder Shardul Thakur, who took two wickets in third India-West Indies T20I, said every bowler in his side should be ready to bowl in the death overs. ""You've to be ready to use your variations, you are going to go for runs but one six or four shouldn't play on your mind. We've to be mentally tough,"" he added. ",sports
23,"
2022 a chance to see how ready I'm to win gold at 2024 Olympics: Lovlina
","Boxer Lovlina Borgohain, who won a bronze medal at Tokyo Olympics, said she's more confident to do better at 2024 Paris Olympics. She added that World Championships, Asian Games and Commonwealth Games this year will give her an opportunity to check how ready she is and how much more she should do to win a gold medal at 2024 Olympics.
",sports
24,"
Venkatesh Iyer currently is ahead of Hardik Pandya for T20WC: Jaffer
","Ex-India opener Wasim Jaffer said Venkatesh Iyer currently is ahead of Hardik Pandya for the bowling all-rounder spot in Team India for the upcoming 2022 T20 World Cup. In the T20I series against West Indies, Venkatesh scored 92 runs and scalped two wickets in three matches. ""Venkatesh is...ahead because you don't know Hardik, whether he's bowling now,"" Jaffer stated.",sports
25,"
No one has right to tell a player he should retire: Rajkumar on Saha saga
","Reacting to Wriddhiman Saha controversy, Virat Kohli's childhood coach Rajkumar Sharma said the selectors should do their jobs and that no one has the right to tell the player he should retire. Wicketkeeper-batter Saha, who was dropped from India's 18-member squad for upcoming two-match Test series against Sri Lanka, said head coach Rahul Dravid advised him to ""think of retirement"".",sports
0,"
Bowler once gave away 77 runs in just one over
","Wellington's Bert Vance conceded 77 runs in an over in a first-class match against Canterbury on February 20, 1990. Canterbury needed 95 to win in two overs and to encourage them to go after the target and lose wickets, Vance bowled a 22-ball over, including 17 no-balls. Interestingly, only five legitimate deliveries were bowled as umpires lost track of proceedings.",sports
1,"
Saha reveals chat with Dravid over Test axe, says head coach told him to not be shocked
","Wriddhiman Saha revealed that after India's Test series against South Africa, Rahul Dravid called him to his room and informed him team management has been ""wanting to look at a new face as wicketkeeper"". ""[Dravid said] 'Don't be shocked if you aren't selected for Sri Lanka Tests....[Meanwhile] if you want to take some other decision...you can do that',"" added Saha.",sports
2,"
Pujara smashes 91(83) in Ranji Trophy a day after being dropped from India Test squad
","Cheteshwar Pujara smashed 91 runs off 83 deliveries in the second innings of his team Saurashtra's Ranji Trophy match against Mumbai in Ahmedabad, a day after being dropped from Team India Test squad. The 34-year-old right-handed batter, who was dismissed for a four-ball duck in the first innings, slammed 16 fours and a six in the second innings.",sports
3,"
India announce their playing XI for 3rd T20I against West Indies, make 4 changes
","West Indies captain Kieron Pollard won the toss and elected to bowl first against India in third T20I at Eden Gardens in Kolkata. India have made four changes to their playing XI, with Virat Kohli, Rishabh Pant, Bhuvneshwar Kumar and Yuzvendra Chahal being replaced by Shreyas Iyer, Ruturaj Gaikwad, Avesh Khan and Shardul Thakur. Avesh is making his India debut.",sports
4,"
Half of India's population under 25, suitable for Olympic Movement: Nita Ambani
","Businesswoman and International Olympic Committee (IOC) member Nita Ambani said, ""Nearly half of India's population, over 600 million people, are under 25 years of age."" She added, ""This makes India one of the most crucial and exciting places to nurture and grow the Olympic Movement."" India will host the IOC Session in 2023 after 40 years.",sports
5,"
Do not create issues: Chetan Sharma to journalist over remark on Hardik Pandya
","After a journalist remarked that Hardik Pandya will get fit before the first match of IPL and will get selected for Team India on the basis of IPL, chief selector Chetan Sharma said, ""You are not a member of selection committee."" Chetan added, ""You won't decide who will get selected."" ""Do not create issues,"" Chetan further said.",sports
6,"
Video of Jhingan saying 'Played with women' after ISL match goes viral; clarifies
","A video of ATK Mohun Bagan defender Sandesh Jhingan saying 'Played with women' after their 2-2 draw against Kerala Blasters in ISL went viral. Jhingan issued a clarification, tweeting, ""I told my teammate not to make excuses...so anyone taking my comment differently is only doing it to tarnish my name."" He further wrote, ""If...my comments have hurt anyone...my apologies.""",sports
7,"
Gujarat Titans become 1st IPL team to launch their logo on Metaverse
","Gujarat Titans have become the first Indian Premier League (IPL) team to launch their logo on Metaverse. Gujarat Titans shared a video on Instagram after the launch, wherein the avatars of Hardik Pandya, Ashish Nehra and Shubman Gill could be seen unveiling the logo. ""Our DNA is about reaching the top,"" Hardik's avatar said while explaining the logo.",sports
8,"
How does the medal tally read after the Winter Olympics 2022 ends?
","The Winter Olympics 2022 came to an end in Beijing on Sunday. Norway led the medal tally with 16 golds, eight silvers and 13 bronze medals. Germany finished second and host China finished third. China was followed by the US, Sweden, the Netherlands, Austria, Switzerland and ROC. Skier Arif Khan, India's only candidate at the games, didn't win a medal.",sports
9,"
Sehwag shares Rohit's 'Chal udhar bhaag' pic over journalist's threatening texts to Saha
","Former India opener Virender Sehwag took to social media to share Rohit Sharma's viral 'Chal udhar bhaag' picture after Wriddhiman Saha shared a screenshot of threatening WhatsApp texts from a journalist. ""What I would have done and what Wriddhi should be doing next time the so called journalist dares to message him,"" Sehwag wrote alongside the picture.",sports
10,"
Amazon, Reliance to compete for IPL telecast rights for a record ₹50,000 cr: Report
","Amazon and Reliance Industries are expected to take on Sony Group and Walt Disney's India units for exclusive five-year TV and digital broadcast rights of IPL, Reuters reported on Sunday. The cost to acquire these rights could run to a record ₹50,000 crore, the report added. Disney-owned Star India paid ₹16,348 crore in 2017 to have these rights until 2022.",sports
11,"
Djokovic should either get vaccinated or stay at home: Panatta
","Former Roland Garros winner Adriano Panatta said that Novak Djokovic should either get the COVID-19 vaccine or stay at home. This comes after Valentina Vezzali, Italy's cabinet undersecretary for sports, stated Djokovic could be allowed to play in the 2022 Rome Masters despite not being vaccinated. ""Allowing his participation...causes more...confusion by giving the wrong message,"" Panatta added.",sports
12,"
We could've done better in the T20I series vs Australia: Shanaka
","Following a 4-1 loss against Australia in the T20I series, Sri Lanka captain Dasun Shanaka said, ""The boys played...well throughout the series, they made a clear statement."" ""Unfortunately, we missed a few players in between, we could have done better this series,"" he added. Sri Lanka avoided a series whitewash against Australia after winning the fifth T20I by five wickets.",sports
13,"
Samson is in our scheme of things for T20 WC: BCCI chief selector Chetan
","BCCI chief selector Chetan Sharma said wicketkeeper-batter Sanju Samson, who has represented India in 10 T20Is so far, is definitely in the board's scheme of things for T20 World Cup 2022. The 27-year-old has been included in India's 18-member squad for upcoming three-match T20I series against Sri Lanka. Samson last played in a T20I against Sri Lanka in July 2021. ",sports
14,"
No surprise there: Gavaskar on Rohit being named India Test captain
","After Rohit Sharma was appointed as India Test captain, ex-India captain Sunil Gavaskar said he wasn't surprised by the decision as Rohit is certain to play in all three formats. The 34-year-old opener was appointed as Test captain ahead of the T20I and Test series against Sri Lanka at home. Notably, Rohit is India's all-format captain now.",sports
15,"
Rahane, Pujara, Ishant, Saha were told in advance: Chetan on dropping them
","Team India's chief selector Chetan Sharma said the decision of dropping senior players like Cheteshwar Pujara, Ishant Sharma, Wriddhiman Saha, Ajinkya Rahane from the Test series against Sri Lanka was taken after ""much deliberation"". ""We've spoken to them soon after the South Africa series, we told them...we'll not consider them for the two Test matches against Sri Lanka,"" he added.",sports
16,"
Great choice: Vaughan on Rohit's appointment as India's new Test captain
","Ex-England captain Michael Vaughan took to Twitter to talk about BCCI's decision of appointing Rohit Sharma as India's new Test captain, writing, ""Great choice."" The announcement was made on Saturday after chief selector Chetan Sharma named the 18-member squad for the two-match Test series against Sri Lanka, beginning March 4. Rohit has replaced Virat Kohli as the Test captain.",sports
17,"
Enjoyed his batting more than mine: Venkatesh on Suryakumar's 65(31)
","Praising teammate Suryakumar Yadav for his 31-ball 65 in India-West Indies third and final T20I, India all-rounder Venkatesh Iyer (35*) said he enjoyed Suryakumar's batting more than his. Venkatesh and Suryakumar stitched a 37-ball 91-run fifth wicket stand to help India post 184/5 in 20 overs. ""Every shot of his (Suryakumar's) has a touch of grace,"" Venkatesh added.",sports
18,"
Ruturaj, Sarfaraz deserve a place in Test squad vs SL: Vengsarkar
","Ex-India captain Dilip Vengsarkar said that Ruturaj Gaikwad and Sarfaraz Khan ""deserve a place"" in Team India's squad for the upcoming Test series against Sri Lanka. ""Looking at the team, a couple of players...haven't done much to merit their place in the squad,"" he stated. ""Selectors are damaging [Ruturaj and Sarfaraz's] morale by not selecting them for India,"" he added.",sports
19,"
There'll be pressure on David when he plays for MI in IPL 2022: Watson
","Talking about Tim David, ex-Australia all-rounder Shane Watson said there'll be pressure on the Singapore all-rounder when he plays for Mumbai Indians in IPL 2022. ""It's not until you get into...game time when you really know how to absorb that pressure that's there,"" he added. The Singapore-born Australian was bought for ₹8.25 crore by MI in IPL 2022 mega auction.",sports
20,"
Only Nadal can beat Medvedev, even Novak easily lost to Russian: Opelka
","World number 20 Reilly Opelka said only Rafael Nadal is capable of beating Daniil Medvedev as Novak Djokovic was easily beaten by the world number two at 2021 US Open. The Spaniard beat Medvedev at 2022 Australian Open to win his 21st Grand Slam title, the most in men's singles. Opelka lost to Medvedev at 2021 French Open third round.
",sports
21,"
IPL media rights valuation will mirror rise, growth of league: Jay Shah
","BCCI Secretary Jay Shah said IPL media rights ""will mirror rise and growth of league"", especially after the addition of two new teams and strong digital growth. He added that BCCI will float tenders for expanded league's media rights for 2023-27 cycle as early as coming week. Star India, owned by Walt Disney Company, paid ₹163.48 billion for 2018-22 cycle.",sports
22,"
Quite a gesture from Rohit to let Ishan open with Gaikwad: Bhogle on 3rd T20I
","Talking about India's innings in third T20I against West Indies, commentator Harsha Bhogle said it was quite a gesture from captain Rohit Sharma to let Ishan Kishan open innings with Ruturaj Gaikwad. Gaikwad, who is playing in his third T20I, scored four and Kishan hit 34, while Rohit batted at number four. India set a 185-run target for West Indies.",sports
23,"
James Faulkner should have been taken into 2-day custody: Salman Butt
","Following James Faulkner's withdrawal from PSL 2022 over a payment dispute, ex-Pakistan captain Salman Butt opined that the Pakistan Cricket Board should have handled the matter legally. ""Faulkner threw his helmet onto a chandelier...destroyed hotel property...also misbehaved with people over there. According to me, Faulkner should have been taken into two-day custody,"" Butt stated.",sports
24,"
Hardik to be considered for selection only when 100% fit: Chetan Sharma
","Providing an update on Hardik Pandya's return to Team India squad, BCCI chief selector Chetan Sharma said the India all-rounder will be immediately considered for selection only when he is 100% match fit. Notably, Hardik isn't a part of Indian Test and T20I squads for upcoming series against Sri Lanka. Currently, the 28-year-old is recovering from recurring back injury issues.",sports
25,"
Haven't spoken to them about my role in IPL: Wade on Gujarat Titans
","Australia wicketkeeper-batter Matthew Wade, who was bought by Gujarat Titans for ₹2.4 crore in IPL 2022 mega auction, said he hasn't spoken to franchise about his role in IPL 2022. ""But I would assume anywhere from opening down to seven I'm pretty comfortable with. It doesn't worry me too much,"" he added. Wade had a base price of ₹2 crore.",sports
26,"
Was expected: Gavaskar on Pujara, Rahane being dropped for SL Tests
","Ex-India captain Sunil Gavaskar said ""it was expected"" for batters Cheteshwar Pujara and Ajinkya Rahane to be dropped from Team India's squad for the upcoming Test series against Sri Lanka. ""If in the three Tests in South Africa, one of them had hit a century or played an innings of 80-90 runs...it would have been a different matter,"" Gavaskar stated.",sports
0,"
India announce their squad for Test series against Sri Lanka; Pujara, Rahane dropped
","India have announced their squad for the upcoming Test series against Sri Lanka, with senior players Cheteshwar Pujara and Ajinkya Rahane being dropped from the team. Rohit Sharma will lead the squad, which also includes Shreyas Iyer, Hanuma Vihari and KS Bharat. All-rounder Saurabh Kumar has received his maiden call-up, while Wriddhiman Saha and Ishant Sharma have also been dropped.",sports
1,"
Ranveer shares pics with 7-ft-6-inch tall Tacko, says 'How will I shoot over him?'
","Ranveer Singh, who played the NBA All-Star Game with other celebrities, shared pictures with Senegalese basketball player Elhadji Tacko Fall. ""How am I supposed to shoot over this guy?"" he wrote in one of the pictures shared with the 7-foot-6-inch tall basketball player. ""I...had the most incredible experience at the All-Star Game,"" Ranveer wrote in another Story.",sports
2,"
Ganguly had texted me 'As long as I'm here, you'd be in team': Saha after getting dropped
","After being dropped from Test team, wicketkeeper Wriddhiman Saha revealed after he scored 61* against New Zealand in Kanpur in November 2021, Sourav Ganguly texted him on WhatsApp saying, ""As long as I'm here...you'd be in the team."" Saha added, ""Such a message from BCCI President really boosted my confidence...What I’m struggling to understand is...how things have changed so fast.""",sports
3,"
James Faulkner banned for life from PSL after PCB deny non-payment allegations
","Australian cricketer James Faulkner has been banned for life from Pakistan Super League (PSL), with Pakistan Cricket Board (PCB) refuting allegations of non-payment made against them. The PCB said payment due to Faulkner as per his contract are fully up to date. The board further said Faulkner damaged hotel property and even acted inappropriately with the immigration authorities at airport.",sports
4,"
Rohit Sharma's 3-year-old tweet goes viral after he is made India's all-format captain
","Rohit Sharma's three-year-old tweet reading 'Throw me to the wolves and I come back leading the pack' has gone viral after he was announced as India's all-format captain today. Rohit had made the tweet on September 1, 2018 after being asked by a fan about a quote that describes him. ""Never give up in life,"" a fan commented.",sports
5,"
Rohit Sharma is the number one cricketer of our country: Chief selector Chetan Sharma 
","After naming Rohit Sharma as India's Test captain, chief selector Chetan Sharma said, ""He is the number one cricketer of our country."" Chetan added, ""If such a big and experienced cricketer comes forward and becomes captain then the future captains to be groomed under Rohit would be a tremendous thing for us."" Rohit is now India's all-format captain.",sports
6,"
Wriddhiman Saha shares screenshot of WhatsApp messages from journalist threatening him
","Wicketkeeper Wriddhiman Saha took to Twitter to share screenshot of WhatsApp messages he received from a journalist after being dropped from India Test team. In the chat, the journalist threatens Saha that he'd never interview him as the wicketkeeper didn't call him. ""After all of my contributions to Indian cricket..this is what I face...from a so-called 'Respected' journalist!"" Saha wrote.",sports
7,"
Just chamchagiri: Virender Sehwag on journalist's threatening WhatsApp texts to Saha
","After Wriddhiman Saha shared a screenshot of WhatsApp messages sent to him by a journalist forcing him to give an interview after being dropped from Team India, Virender Sehwag tweeted, ""Extremely sad."" He added, ""Such sense of entitlement, neither is he respected nor a journalist...just chamchagiri."" ""This is where the journalism has gone,"" Saha had tweeted while sharing the screenshot.",sports
8,"
India announce their squad for T20I series against Sri Lanka
","India have announced their squad for the upcoming T20I series against Sri Lanka, with Virat Kohli and Rishabh Pant being rested for the series. Wicketkeeper-batter Sanju Samson has been recalled to the squad, while Ravindra Jadeja also makes a return after recovering from an injury. Jasprit Bumrah, who was rested for the West Indies series, has also been included.",sports
9,"
China plans to turn Olympic ski jump into a very large water slide
","China plans to turn the Shougang Big Air ski jump structure, built on the site of a decommissioned steel mill for the Winter Olympics, into a very large water slide during the summers. Alternatively, it could be used for grass sledding after covering it with turf. Some of the venues from the 2008 Summer Game were earlier re-purposed by Beijing. ",sports
10,"
James Faulkner leaves PSL over payment dispute, calls treatment by PCB 'a disgrace'
","Australian bowling all-rounder James Faulkner has left the Pakistan Super League (PSL) 2022 prematurely over a payment dispute. Faulkner, who represents Quetta Gladiators, said Pakistan Cricket Board (PCB) didn't honour his ""contractual agreement/payments"", adding, ""I've been here the whole duration and they have continued to lie to me."" He called the treatment he received by PCB ""a disgrace"".",sports
11,"
Shikhar Dhawan shares video on meeting son after 2 years, says 'very emotional moments'
","Team India opener Shikhar Dhawan shared a video on Instagram after meeting his son Zoravar after two years. ""Two long years since I met my son. Uske saath khelna, usko gale lagaana, baatein karna.. bohot emotional moments hain ye (Playing with him, hugging him, talking with him...are very emotional moments),"" he wrote. The video shows him hugging his son.",sports
12,"
It feels like a computer game: Mark Wood on ₹7.5-crore IPL contract
","Talking about being bought by Lucknow Super Giants for ₹7.5 crore in the IPL mega auction, England fast bowler Mark Wood said, ""It's a weird experience. It feels like a computer game, almost not real."" He added, ""[It feels like] transfers on Football Manager [video game], but it's also very real when you get signed.""",sports
13,"
Even Rahul Dravid suggested I think about retirement: Wriddhiman Saha after Test axe 
","After being dropped from India Test squad, Wriddhiman Saha revealed that the team management had earlier told him that he would not be considered henceforth. He added, ""I could not tell this so long as I was part of the India team setup...Even head coach Rahul Dravid suggested that I think about taking retirement.""",sports
14,"
James Faulkner allegedly throws helmet on chandelier amid rift with PCB, pic surfaces
","Australian cricketer James Faulkner allegedly threw a helmet onto chandelier at Lahore hotel amid rift with Pakistan Cricket Board (PCB) reportedly over a payment dispute. Faulkner, who announced his decision to leave PSL midway, threw his bat and helmet after a discussion with a PCB official before leaving for airport, ESPNcricinfo reported. Faulkner termed his treatment by PCB ""a disgrace"".",sports
15,"
This is absolutely nonsense: Rangnick on rift over Man Utd captaincy
","Manchester United's interim manager Ralf Rangnick on Friday dismissed rumours of a rift over the captaincy role at the club between Harry Maguire and Cristiano Ronaldo, adding that the media reports are ""absolutely nonsense"". Manchester United travel to face Leeds United in the Premier League on Sunday. ""Harry is our captain and he will stay our captain,"" Rangnick added.",sports
16,"
World no. 5 Nadal receives 5th Stefan Edberg Sportsmanship Award
","World number five Rafael Nadal received his fifth Stefan Edberg Sportsmanship Award, after being selected by fellow ATP players to win the award for the 2021 season in December. The award recognises Nadal's professionalism, fair play and integrity on and off the court. The trophy is now on display at the Rafa Nadal Museum at the Spaniard's academy in Mallorca. ",sports
17,"
Very happy to see how Venkatesh Iyer has progressed: Rohit Sharma
","Talking about Venkatesh Iyer who scored 33 runs off 18 deliveries in India's second T20I against West Indies, Indian captain Rohit Sharma said he is ""very happy"" to see how Venkatesh has progressed. ""To see such maturity is very pleasing. We need such characters. Venkatesh backs his skills and that is what every captain wants,"" added Rohit.",sports
18,"
I want to clear my head and play according to the situation: Pant
","Rishabh Pant said he wants to ""clear"" his head and play according to the situation having been India's joint-highest run-getter in the second T20I against West Indies, scoring 52* off 28 balls. ""I am fine with batting at any position. I always enjoy what I do,"" added Pant. Pant was named Player of the Match in the second T20I.",sports
19,"
Was refreshing to see him play aerial shots: Gavaskar on Kohli's 52
","Reacting to Virat Kohli's 52 in India's second T20I against West Indies, Sunil Gavaskar said it was ""refreshing"" to see Kohli play aerial shots like the cut and guide shots. ""It shows there is a different purpose. Kohli played some of those delicate shots which we don't see,"" added Gavaskar. ""Kohli has got the instinct for a run,"" stated Gavaskar.",sports
20,"
No player knows how to break a racquet like Federer, jokes Tsitsipas
","Stefanos Tsitsipas joked that no player knows how to break a racquet the way Roger Federer does, adding that Daniil Medvedev is the ""GOAT (Greatest of All Time)"" at arguing with the umpire. ""The most beautiful person that smashes racquets and he hasn't done that a lot...but in terms of finesse when he does it is Federer,"" stated Tsitsipas.",sports
21,"
Gladdening: PM on India hosting 2023 Int'l Olympic Committee Session
","PM Narendra Modi on Saturday expressed happiness after India won the right to host the 2023 International Olympic Committee (IOC) Session in Mumbai. Taking to Twitter, he said, ""It is gladdening...I am confident this will be a memorable IOC session and will lead to positive outcomes for world sports."" Notably, India last hosted an IOC session in 1983 in Delhi.",sports
22,"
World no. 1 Djokovic to face Musetti in Dubai on return to tennis
","World number one Novak Djokovic will face Italy's Lorenzo Musetti in the first round of the Dubai Tennis Championships after being deported from Australia last month due to his COVID-19 vaccination status. ""The government here does not require someone to be vaccinated to enter the country,"" Dubai tournament Director Salah Tahlak said. Djokovic has won the event five times. ",sports
23,"
He made me a better player, person: Fernandes on Man Utd teammate Mata
","Manchester United midfielder Bruno Fernandes on Saturday said teammate Juan Mata is his best friend at the club, adding that Mata helped him ""grow up to be a better player and a better person also"". Fernandes joined United in 2020, while Mata has been at the club since 2014. Mata's contract at United expires at the end of the season.",sports
24,"
Liverpool beat Norwich, Arsenal beat Brentford in Premier League
","Liverpool on Saturday beat Norwich 3-1 in the Premier League, with Arsenal beating Brentford 2-1. Crystal Palace lost 0-1 to third-place Chelsea. Liverpool cut Manchester City's lead at the top of the Premier League table to six points. Elsewhere, Brighton were beaten 0-3 by Burnley and Southampton beat Everton 2-0. West Ham United drew 1-1 with Newcastle United. ",sports
25,"
No point giving Ruturaj 1 game, select Kishan: Jaffer on 3rd T20I
","Wasim Jaffer said there is ""no point"" giving Ruturaj Gaikwad one game by selecting him for India's third T20I against West Indies, adding that India should continue with Ishan Kishan. Kishan has scored 37 runs in the ongoing T20I series. ""Kishan was bought for ₹15.25 crore in the mega auction which plays on the minds of players,"" stated Jaffer.",sports
26,"
He was a superhero to me: Mercedes' new F1 driver Russell on Hamilton
","Mercedes' new Formula One driver George Russell on Friday admitted during the digital launch of Mercedes' 2022 F1 car, that the seven-time world champion Lewis Hamilton was a childhood superhero of his growing up. Russell added it will be ""a real privilege to race alongside Lewis"" having joined Mercedes' F1 team in 2021 after spending three years racing with Williams.",sports
0,"
India record their longest winning streak in T20Is, win 6th series in a row on home soil
","India defeated West Indies by eight runs in the second T20I at Eden Gardens in Kolkata on Friday to take an unassailable 2-0 lead in the three-match series. India have now won eight T20I matches in a row, their longest-ever winning streak. India have now also won six T20I series in a row on their home soil.",sports
1,"
Rohit Sharma named Team India's new full-time Test captain
","The BCCI today named Rohit Sharma as Team India's new full-time Test captain. This comes after Virat Kohli stepped down as Test captain following 1-2 series defeat against South Africa. Rohit will now be India's all-format captain, having earlier replaced Kohli as ODI and T20I captain. Rohit's first assignment as Test captain will be the two-Test series against Sri Lanka.",sports
2,"
Mercedes launch new car for Formula One 2022 season, share pics
","Mercedes have launched the new car Lewis Hamilton and George Russell will drive in the Formula One 2022 season. The car has been named W13. ""We've never seen such a drastic change as this era of cars, but the team have come together to create hopefully a masterpiece,"" Hamilton said. Notably, Mercedes have won constructors’ title for eight successive seasons.",sports
3,"
'Rishabh Pant is Man of the Match?': Rohit's reaction to Pant winning award goes viral
","Team India limited-overs captain Rohit Sharma's reaction to Rishabh Pant being named Player of the Match in the second T20I against West Indies has gone viral. After completing his interview with Harsha Bhogle, Rohit sarcastically remarked, ""Rishabh Pant is Man of the Match?"" ""Come on Rohit...he batted very well though,"" Bhogle responded. Pant scored 52*(28). ",sports
4,"
'Can't run him out like that Polly,' Kohli heard saying on stump mic as ball hits Rohit
","During the third ball of the eighth over in second T20I against West Indies, Virat Kohli hit a straight shot after which ball hit Rohit Sharma. Kieron Pollard, who was fielding at mid-wicket, came to pick the ball and joked around with Rohit Sharma after which Virat was heard saying on stump mic, ""Can't run him out like that Polly.""",sports
5,"
Lucknow Super Giants gift their first bat to UP CM Yogi Adityanath, share pic
","Lucknow Super Giants (LSG) gifted their first bat to Uttar Pradesh CM Yogi Adityanath ahead of IPL 2022. Sharing picture on Twitter, LSG wrote, ""The first bat of the #LucknowSuperGiants presented to the Honourable Chief Minister, @myogiadityanath. Grateful to receive his support!"" The bat was presented to the CM by franchise owner Sanjiv Goenka and mentor Gautam Gambhir.",sports
6,"
India to bat first in 2nd T20I against West Indies, no changes in playing XI
","West Indies captain Kieron Pollard won the toss and elected to bowl first in the second T20I against India at Eden Gardens in Kolkata. India will field an unchanged side, while West Indies have made one change to their playing XI, with Jason Holder replacing Fabian Allen. India had won the first T20I by six wickets.",sports
7,"
Virat Kohli leaves Team India bio-bubble, given 10-day break by BCCI: Reports
","Virat Kohli has left Team India bio-bubble following second T20I against West Indies, PTI reported. Kohli has been given a 10-day break by BCCI and he won't feature in T20I series against Sri Lanka as well, reports added. ""It'll be a policy to give all regular all-format players periodic breaks from bio-bubble,"" PTI reported quoting a BCCI source as saying.",sports
8,"
Rohit Sharma kicks the ball in anger after Bhuvneshwar drops catch, video viral
","Team India limited-overs captain Rohit Sharma kicked the ball in anger after fast bowler Bhuvneshwar Kumar dropped a catch during the second T20I against West Indies. On the second-last ball of the 16th over, Rovman Powell skied a delivery from Bhuvneshwar after getting a top-edge. After Bhuvneshwar dropped the catch, Rohit kicked the ball and the batters stole another run.",sports
9,"
India to host International Olympic Committee Session in 2023 after 40 years
","India on Saturday won the right to host the 2023 International Olympic Committee (IOC) Session in Mumbai. It'll be the second IOC session in India, with the country last hosting an IOC session in 1983 in Delhi. ""It is time to write the future of sport and ignite our potential with the spirit of Olympism,"" said IOC member Nita Ambani.",sports
