,Title,Content,Category
6,"
Lord Jagannath's pic on KitKat wrapper angers people; Nestlé says 'packs withdrawn last year'
","Nestlé said it withdrew KitKat packs featuring Lord Jagannath's picture ""last year"" after people recently took to social media to object to it. People argued that the wrappers featuring Lord Jagannath's picture hurt their religious sentiments as these wrappers will eventually end up in the dustbins once the chocolate is consumed. ""We understand the sensitivity of the matter,"" Nestlé said.",business
7,"
100-year-old McDonald's employee, who reviewed food in TikTok videos, dies in US
","A 100-year-old woman, who had been working at a McDonald's in US' Pennsylvania for nearly three decades, has died. ""Ruthie Shuster's sunny optimism brought joy to everyone who knew her,"" the restaurant's owner said. Shuster appeared in several TikTok videos of the restaurant and reviewed menu items. In an interview last year, she said she had no plans of retiring. ",business
8,"
Over 100 millionaires worldwide write open letter, say 'Tax us, the rich, and tax us now'
","A group of more than 100 billionaires and millionaires, including Disney heiress Abigail Disney, issued a plea to political and business leaders to make them pay more tax at the World Economic Forum's online Davos meeting. ""As millionaires, we know...the current tax system is not fair,"" the letter read. ""Tax us, the rich, and tax us now,"" it stated.",business
9,"
4-day working week trial with no loss of pay to launch in UK
","A four-day working week trial with no loss of pay will begin in the UK from June 2022. The trial will last for six months with participation expected from around 30 companies. The trial is part of research by Cambridge University, Oxford University and Boston College, in partnership with think tank Autonomy and 4 Day Week Global.",business
10,"
Ratan Tata's brother Jimmy lives in a humble 2 BHK in Mumbai: Harsh Goenka
","RPG Enterprises Chairman Harsh Goenka tweeted, ""Did you know of Ratan Tata's younger brother Jimmy Tata who lives a quiet reticent life in a humble 2 BHK flat in Mumbai?"" Goenka added, ""Never interested in business, he was a very good squash player and would beat me every time."" Jimmy Naval Tata is reportedly a shareholder in several Tata companies.",business
11,"
₹5.24 lakh crore investors' wealth wiped off in 2 days amid market sell-off
","Investors' wealth has eroded by ₹5,24,647.66 crore in two days as markets saw a hectic sell-off on Wednesday as well. The BSE Sensex plunged 656 points to settle at 60,098 on Wednesday, after tanking 554 points on Tuesday. The market capitalisation of BSE-listed firms, which reached a lifetime high of ₹280 trillion on Monday, slumped to ₹274 trillion on Wednesday.",business
12,"
Musk should repay $13 bn for SolarCity deal: Tesla investors to judge
","Tesla's shareholders have urged a judge that Musk be ordered to return the stock he received from the SolarCity acquisition deal and pay Tesla $13 billion. ""This case has always been about whether the acquisition...was a rescue from financial distress...orchestrated by...Musk,"" an attorney for shareholders said. Musk's lawyers have claimed the deal was not a bailout.",business
13,"
China internet firms to require govt permit before investments: Report
","China's cyberspace regulator has drafted new guidelines that will require China's large internet companies to obtain government's approval before they undertake any investments or fundraisings, Reuters reported citing sources. Platforms having more than 100 million users, or with more than $1.58 billion in revenue, will require the permit. The draft rules are still subject to changes.",business
14,"
Twitter blocks Mexican billionaire's account over abusive behaviour
","Twitter has blocked Mexican billionaire Ricardo Salinas Pliego's account due to abusive behaviour. ""We consider abusive behaviour any attempt to harass, intimidate, or silence another person's voice,"" Twitter said. However, it did not specify why Salinas had been blocked. Salinas had earlier engaged in a dispute with Mexican journalist Denise Dresser and made comments about her appearance.


",business
15,"
SEBI launches Saa₹thi mobile app for investor education
","SEBI has launched its mobile app, Saa₹thi, to create awareness among investors about the basic concepts of securities market. The app, available in Hindi and English, will also explain about KYC process, trading and settlement, mutual funds (MF), recent market developments and investor grievances redressal mechanism, among other things. It would be made available in regional languages in future.",business
16,"
Bajaj Auto's net profit falls 22% to ₹1,214 crore in Q3
","Bajaj Auto on Wednesday reported a 22% decline in net profit at ₹1,214 crore for the October-December period as compared to a net profit of ₹1,556 crore in the year-ago period. Its revenue from operations rose marginally to ₹9,022 crore. The two and three-wheeler maker's total volumes across categories declined by 10% to 11,81,361 units in the third quarter. ",business
17,"
Auto sector need GST reduction for e-two wheelers: Experts on Budget 2022
","The automobile sector needs reduction in GST for two-wheelers in EV segment to boost demand, experts have said ahead of the upcoming Budget. ""Long-term strategy outline is a key expectation"" of the sector, Saket Mehra, Auto Sector Leader at Grant Thornton Bharat, said. He further suggested that government should reduce cost of e-mobility and focus on net-zero carbon emission goals. ",business
18,"
Stop online sales, rampant ads of COVID self-test kits: AIOCD to DGCI
","All India Organisation of Chemists and Druggists (AIOCD) has written to the Drugs Controller General of India (DGCI) seeking a ban on online sales and advertising of COVID-19 self-test kits. Offline retailers are keeping a record of all sales whereas online players are not, said AIOCD. Uncontrolled sale of testing kits online is creating unrest among offline dealers, it added. ",business
19,"
Govt asks ministries to contain expenses within prescribed limit
","Ahead of the Union Budget, the Finance Ministry has asked ministries and departments to restrict their expenses with the revised estimates. The ministry also sought proposals for the third and final batch of Supplementary Demands for Grants and asked the ministries to submit proposals by February 10. The government estimates fiscal deficit at 6.8% of the GDP in 2022-23.",business
20,"
Cabinet approves ₹1,500 cr infusion in Indian renewable energy agency
","The Union Cabinet on Wednesday approved infusion of ₹1,500 crore in the Indian Renewable Energy Development Agency Limited (IREDA) to enable it to lend loans up to ₹12,000 crore to the renewable energy sector. ""IREDA's portfolio has increased from ₹8,800 crore to ₹28,000 crore in the past six years,"" Union Minister Anurag Thakur said after the cabinet meeting.",business
21,"
India's fiscal deficit could narrow to 6.3% of GDP in 2022-23: Report
","India is on track to meet its fiscal deficit target for 2021-22 and will likely aim to narrow the gap to 6.3% of gross domestic product in 2022-23, according to SBI's research report. SBI's economist Soumya Kanti Ghosh expects about 8% growth in expenditure and 10.8% increase in receipts while estimating gross market borrowings at ₹12 lakh crore in 2022-23.",business
22,"
Ex-Gujarat Cabinet Minister Dileep Sanghani elected IFFCO Chairman
","Dileep Sanghani, former Gujarat Cabinet Minister, on Wednesday was unanimously elected as the 17th Chairman of Indian Farmers Fertiliser Cooperative Limited (IFFCO) by its Board of Directors. He was elected after the demise of former IFFCO Chairman Balvinder Singh Nakai on October 11, 2021, IFFCO said in a statement. Sanghani was appointed IFFCO Vice Chairman in 2019.",business
23,"
Premium auto dealer Landmark files papers with SEBI for ₹762 cr IPO
","Luxury auto dealer Landmark Cars Limited has filed the draft red herring prospectus (DRHP) with Securities and Exchange Board of India (SEBI) to raise ₹762 crore through an initial public offering (IPO). The public issue consists of a fresh issue of equity shares totalling ₹150 crore and an offer for sale of up to ₹612 crore, according to the DRHP.",business
24,"
GAIL suspends marketing director after CBI arrest over ₹50-lakh bribe
",GAIL on Wednesday confirmed the suspension of its Director (Marketing) ES Ranganathan following his arrest by the CBI over allegedly taking a ₹50-lakh bribe to give discounts on petrochemical products to private companies. CBI also searched Ranganathan's Noida residence and his office. Ranganathan was appointed Director (Marketing) of GAIL in July 2020 and was to retire in May 2023.,business
25,"
Hospitality sector seeks capital support, loan moratorium in Budget 2022
","Hospitality industry body FHRAI on Tuesday said it has asked Finance Minister Nirmala Sitharaman for working capital support with a guarantee to banks and NBFCs from the Centre. It has also asked the government to consider a moratorium for the industry's loans and a special resolution framework for restructuring loans. These measures, FHRAI said, are to support the pandemic-battered industry.",business
26,"
Banks urge govt to reduce tax-saving FD tenure from 5 to 3 years
","Indian Banks' Association (IBA) urged the government to reduce fixed deposit (FD) tenure from five to three years for availing tax benefits. ""If the lock-in period is reduced, it would make the product more attractive and add more funds to the banks,"" IBA said in its pre-Budget proposal. They also sought special rebates for expenditure on financial inclusion activities.",business
0,"
Billions need to be vaccinated at faster rate for pandemic to end: Adar Poonawalla
","In order to reach the end of the pandemic, billions of people need to be vaccinated at a faster pace, Adar Poonawalla, CEO of Serum Institute of India (SII), said on Tuesday. ""The COVID vaccine supply is no longer a constraint...and we are in a much better place than last year to meet the demands,"" Poonawalla said.",business
1,"
Pfizer CEO wins $1 million Genesis Prize for developing COVID-19 vaccine
","Pfizer's CEO Albert Bourla has been awarded the $1-million Genesis Prize, also known as 'Jewish Nobel', for his efforts in leading the development of a COVID-19 vaccine. Bourla, who's a son of Holocaust survivors, received highest number of votes in a recent vote, in which people from 71 countries participated. Pfizer's vaccine was ""ready in record time"", the committee said.",business
2,"
Microsoft to buy video game maker Activision Blizzard for $68.7 bn in all-cash deal
","Microsoft said it will acquire American video game company Activision Blizzard in an all-cash transaction valued at $68.7 billion. When the transaction closes, Microsoft will become the world’s third-largest gaming company by revenue, behind Tencent and Sony. The acquisition includes iconic franchises from the Activision, Blizzard and King studios like 'Warcraft', 'Call of Duty' and 'Candy Crush'.",business
3,"
K'taka invites Musk to build Tesla plant, says 'B'luru Tesla's maiden address in India'
","Karnataka has joined states like Telangana, West Bengal, Maharashtra, Punjab and Tamil Nadu to invite Elon Musk to set up a Tesla plant in the state. Karnataka Minister Murugesh R Nirani called Karnataka ""EV hub of India,"" while adding, ""Bengaluru is already Tesla's maiden address in India."" Earlier, Musk had tweeted about ""challenges with the government"" for Tesla's India launch.",business
4,"
Better.com's Vishal Garg, who fired 900 staff, returns to his full-time role as CEO
","US-based mortgage lending startup Better.com's Vishal Garg, who took time off after firing 900 employees on a Zoom call in December, has returned to his full-time duties as CEO. ""We are confident in Vishal and in the changes he is committed to making,"" the company said in an internal memo. ""Nobody wants him back,"" a current employee said.",business
5,"
Airbnb CEO to live in Airbnbs & work remotely, says it's 'decentralisation of living'
","Airbnb's billionaire CEO Brian Chesky tweeted that his home will now ""be an Airbnb somewhere"" and he'll move to a different city every few weeks and work remotely. ""The pandemic has created the biggest change to travel since the advent of commercial flying. For the first time, millions...can...live anywhere,"" he wrote. Chesky referred to it as ""decentralisation of living"".",business
6,"
What is the Antrix-Devas deal called a 'fraud' by FM Sitharaman?
","FM Nirmala Sitharaman hailed the Supreme Court upholding the winding up of Bengaluru-based Devas Multimedia in the Antrix-Devas deal, calling the deal a ""fraud"". In 2005, Devas signed a deal with ISRO's Antrix to provide services on S-band spectrum but UPA government cancelled the deal in 2011. Devas approached international courts and reportedly holds ₹15,000 crore arbitral awards against Antrix.",business
7,"
Antrix-Devas satellite deal was fraud against India, signed under UPA: FM Sitharaman
","Finance Minister Nirmala Sitharaman said the satellite deal between ISRO's Antrix Corporation and Devas Multimedia, which was signed under Congress-led UPA government in 2005, ""was a fraud on people of India and against the country"". After the deal was cancelled in 2011, Devas went for international arbitration, FM added. On Monday, the Supreme Court upheld NCLAT order to liquidate Devas.",business
8,"
Zero-bedroom house listed as 'worst house on the best block' sells for ₹14.7 cr in US
","A house built in 1900, that has zero bedrooms, one bathroom and kitchen, has been sold for nearly $1.97 million (₹14.7 crore) in US' San Francisco. It is ""the worst house on the best block making it a fantastic opportunity"", the Compass real-estate agents Todd and Kim Wiley wrote. ""This is peak San Francisco,"" an Instagram user said.",business
9,"
We will not be an ultra-low-cost airline: MD of Jhunjhunwala's Akasa Air
","Vinay Dube, the MD and CEO of billionaire Rakesh Jhunjhunwala-backed airline Akasa Air, has said that the airline will not be an ultra-low-cost carrier but will be an affordable one. ""We certainly want to have a competitive cost structure,"" he added. The airline expects to start its commercial operations by late May or early June of 2022.",business
10,"
Premji carries index cards, writes down every promise he has made: Nilekani's book
","Wipro's Azim Premji carries 5x7 index cards and writes down all the promises he has made, according to a book. He then files these cards in a way that makes them easy to recall when needed. The book, 'The Art of Bitfulness: Keeping Calm in the Digital World', has been authored by Tanuj Bhojwani and Infosys Co-founder Nandan Nilekani. ",business
11,"
Vijay Mallya to lose London home 'worth millions of pounds' over unpaid loans to UBS
","A UK court has allowed Swiss bank UBS to take possession of fugitive businessman Vijay Mallya's London home, which is said to be worth ""tens of millions of pounds"", over unpaid dues. Mallya had obtained mortgage from UBS on the property. The court said it can't grant more time to Mallya to repay the £20.4-million (₹206 crore) loan to UBS.",business
12,"
Vikram Dev Dutt appointed Chairman & Managing Director of Air India
","The Appointments Committee of the Cabinet on Tuesday appointed Vikram Dev Dutt as the Chairman and Managing Director (CMD) of Air India. He has been appointed as the Air India chief in the rank and pay of an Additional Secretary. Dutt is an IAS officer of the 1993 batch of AGMUT (Arunachal Pradesh, Goa, Mizoram and Union Territory) cadre.",business
13,"
Bitcoin's price may decline 50% as crypto bubble deflates: Invesco
","Investment management firm Invesco said that world's largest cryptocurrency Bitcoin is expected to see price decline of over 50% in 2022 from its peak of around $68,000 in November 2021. Invesco Global Head of Asset Allocation Paul Jackson said that mass marketing of Bitcoin reminds people of the activity of stockbrokers before the Wall Street Crash of 1929.",business
14,"
US examines Alibaba's cloud unit for national security risks: Report
","The US government is reviewing Alibaba's cloud business to determine whether it poses a risk to national security, Reuters reported citing sources. It is probing if the Chinese government could gain access to the company's US clients' data. US regulators could ultimately choose to force the company to take measures to reduce risks or stop people from using its service.",business
15,"
Musk engineered Tesla's SolarCity purchase as a bailout: Investors
","Tesla's $2.6 billion acquisition of SolarCity was a ""bailout"" of the sun-power provider engineered by the electric carmaker's CEO Elon Musk, a lawyer for Tesla investors suing Musk told a judge in US. ""Musk intended the acquisition to be a bailout, and he was the most important person to make that happen,"" the lawyer said in his closing arguments.",business
16,"
Amazon sued by family of worker killed in warehouse collapse in US
","Amazon has been sued by the family of a delivery truck driver who was killed when the company's warehouse in US' Illinois collapsed after being hit by a tornado. The lawsuit claims Amazon officials ""rolled the dice with peoples' lives to put profit over safety"". The family of 26-year-old Austin McEwen is seeking damages in excess of multi-millions of dollars.",business
17,"
Reliance calls for tighter regulation of e-comm platforms: Report
","Reliance Industries has called for tighter regulation of marketplace e-commerce platforms to ensure such websites treat all sellers equally, reported Reuters citing sources. The DPIIT held a meeting of stakeholders on e-commerce policy on Tuesday. During the meeting, a Reliance executive reportedly said marketplace websites must act independently and should have no relationship with their sellers.",business
18,"
GAIL Marketing Director Ranganathan suspended by govt after CBI arrest
",The government suspended Gas Authority of India Limited's (GAIL) Director (Marketing) ES Ranganathan after he was arrested by the CBI in relation to a bribery case. CBI arrested him in connection with discounts Ranganathan had allegedly promised to private companies buying petrochemicals from GAIL in exchange of a ₹50 lakh bribe. Ranganathan was appointed Director in July 2020.,business
19,"
Crude oil prices hit 7-year high following Houthi attack on UAE
","Benchmark oil prices soared to their highest levels since 2014 on Tuesday as a Houthi attack on UAE added to possibility of oil supply disruptions. Brent crude futures rose by 0.9%, or $0.74, to $87.22/barrel and West Texas Intermediate crude futures jumped 1.3%, or $1.07, to $84.89. Yemen's Houthi rebel group attacked UAE using drones on Monday, killing two Indians.",business
20,"
Axis Bank sends legal notice to Zee, seeks ₹146 cr in dues: Report
","Axis Bank's subsidiary has sent a legal notice to promoters of Zee Entertainment over non-repayment of loans worth ₹146 crore, ET reported. Axis Finance also threatened to drag Subhash Chandra and his son Punit Goenka to court in case of non-recovery of loans before closure of Zee-Sony Pictures Network India merger. Zee has reportedly dismissed the allegations, calling them meritless.",business
21,"
Jewellery council seeks import duty cut on gold, silver in Budget
","The Gem and Jewellery Export Promotion Council has urged the Centre to reduce import duty on precious metals such as gold, silver and platinum from 7.5% to 4% in Budget 2022-23. The Council also sought an import duty cut on cut and polished diamonds from 7.5% to 2.5%, besides permitting sale of rough diamonds in Mumbai's 'Special Notified Zone'.",business
22,"
Jewellery industry body urges Centre to reduce cumulative GST to 1.25%
",The All India Gem and Jewellery Domestic Council (GJC) on Tuesday urged the government to consider reducing cumulative GST on gold and precious metals from 3% to 1.25%. GJC also urged the government to provide suitable clarification on the minimum quantity of gold which can be deposited under Centre's Gold Monetisation Scheme without questioning.,business
23,"
Raise home-loan deduction limit in Budget to ₹5 lakh: Knight Frank to govt
","The government should raise tax deduction given under Section 24 for housing loan interest from ₹2 lakh to ₹5 lakh in the upcoming Budget, property consultancy firm Knight Frank India said. The firm suggested that the government allow input tax credit (ITC) to reduce developers' tax burden. Knight Frank also suggested extending 100% tax exemption for affordable housing projects. ",business
24,"
Bajaj Finance's net profit soars 84% y-o-y to ₹1,934 crore in Q3
","Bajaj Finance on Tuesday said its standalone net profit rose 84% over the preceding year to ₹1,933.85 crore in third quarter ended December 2021. The company’s net interest income for the quarter increased by 40% year-on-year to ₹5,553 crore. Its consolidated assets under management grew 26% to ₹1.81 lakh crore from ₹1.43 lakh crore in the year ago period.",business
25,"
Reliance Jio pre-pays ₹30,791 cr to clear deferred spectrum liabilities
","Reliance Jio Infocomm has pre-paid ₹30,791 crore, including accrued interest, to the government to clear deferred spectrum liabilities. The liabilities pertain to spectrum acquired in auctions of 2014, 2015, 2016 and spectrum acquired in 2021 through trading of right to use with Bharti Airtel. The pre-payment will result in interest cost savings of around ₹1,200 crore annually, the company said.",business
26,"
Centre reaps ₹6,651 cr dividend from 12 public sector enterprises
","The Centre has received about ₹6,651 crore as dividend from a dozen central public sector enterprises (CPSEs). ""Government has received about ₹2,506 crore from Power Grid Corporation of India Limited as dividend tranches,"" DIPAM Secretary Tuhin Kanta Pandey tweeted. He added that GAIL and National Mineral Development Corporation's dividends were about ₹913 crore and ₹1,605 crore respectively.",business
0,"
KPMG to train BCom/BBA/MBA students for finance jobs: Masters' Union
","The 1-year part-time course, created by KPMG in India with Masters' Union aims to train BCom, BBA, and MBA students/pass-outs for finance jobs in Big 4s, MNCs, and startups. Fully taught by Partners & Directors of KPMG in India, the course offers 6-month virtual internship. The hands-on curriculum is similar to what freshers learn on joining Big 4s, etc, said Masters' Union. 
",business
1,"
Wealth of India's 10 richest can fund school, higher studies of kids for 25 yrs: Oxfam
","The wealth of India's 10 richest people is enough to fund school and higher education of India's children for 25 years, an Oxfam study said. It said an additional 1% tax on the richest 10% can provide India with 17.7 lakh extra oxygen cylinders. The collective wealth of India's 100 richest people hit ₹57.3 lakh crore in 2021, it added.",business
2,"
New billionaire created every 26 hours since COVID-19 pandemic began: Oxfam
","A new billionaire has been created every 26 hours since the COVID-19 pandemic began, an Oxfam study said. Meanwhile, 99% of the world's population became worse off because of lockdowns, lower international trade and less tourism, it stated. It added that inequality is contributing to the death of at least 21,000 people each day or one person every four seconds.",business
3,"
Whom should we contract for using the CEAT bat? Goenka asks Twitter users
","Businessman Harsh Goenka, the Chairman of RPG group that owns the tyre manufacturing company CEAT, on Monday tweeted, ""Need your advice on whom we should contract for the future for using the CEAT bat."" He added, ""Please suggest one senior player and one upcoming."" When a user suggested Virat Kohli's name, Goenka responded, ""Virat is with MRF.""",business
4,"
40-yr-old Swiss college dropout's fintech startup shoots his wealth to $19.4 bn
","Guillaume Pousaz, the 40-year-old Swiss Founder of UK-based fintech startup Checkout.com, is now worth $19.4 billion after his startup's latest $1 billion funding round at a $40 billion valuation. Pousaz dropped out of college in 2005 after his father became ill with pancreatic cancer and later worked for a US firm. He launched the online payments startup in 2012.",business
5,"
TN minister is 5th Indian politician to invite Musk, says 'we're India's EV capital'
","Tamil Nadu Minister for Industries Thangam Thenarasu on Monday became the fifth Indian politician to invite Tesla CEO Elon Musk to set up shop, saying, ""Welcome to India's Electric Vehicle capital."" Thenarasu tweeted, ""Tamil Nadu accounts for 34% share in total planned investments for Electric Vehicles...Also [it's] one of the top nine renewable energy markets in the world.""",business
6,"
India has world's largest, safe, successful digital payments platform: PM
","PM Narendra Modi at WEF's Davos Agenda said India today has the world's largest, safe and successful digital payments platform. In the last month alone, 4.4 billion transactions have taken place in India through UPI, he added. PM said India is sending record number of software engineers to the world and over 50 lakh software developers are working in India.",business
7,"
Pretty wild: Musk as tweet compares Tesla's $1 trillion m-cap to 14 automakers
","Tesla CEO and world's richest person Elon Musk tweeted ""Pretty wild"" after the Twitter account of a Tesla owners club compared Tesla's $1.1 trillion market valuation to that of 14 other automakers. The tweet claimed that GM, Ford, Toyota, BMW, Daimler, Ferrari, Honda, Nissan, Hyundai, Kia, Subaru, Mazda, Aston Martin and Volkswagen had a combined market value of $955 billion. ",business
8,"
'Millions would die' if Tesla's FSD was in all cars, claims software CEO's ad
","Dan O'Dowd, CEO of Green Hills Software, whose software is used in BMW iX, claimed in a full-page NYT ad that Tesla's Full Self-Driving system is the ""worst software sold by a Fortune 500 company"". If FSD was in every car, ""millions would die every day"", the ad alleged. Elon Musk responded saying, ""Green Hills software's a pile of trash.""",business
9,"
India had few 100 startups in 2014, today the number has crossed 60,000: PM at WEF
","In his World Economic Forum (WEF) special address, PM Narendra Modi said, ""Entrepreneurship among Indian youth is at a new height today."" He added, ""In 2014, there were a few hundred registered startups in India. Their number has crossed 60,000 today."" PM further said, ""India also has more than 80 unicorns, of which more than 40 were made in 2021.""",business
10,"
Reliance acquires 54% stake in robotics startup Addverb for $132 million
","Reliance Industries has acquired a 54% stake worth up to $132 million in robotics startup Addverb Technologies, the latter's Co-founder and CEO Sangeet Kumar announced on Tuesday. He said Addverb will continue to operate independently. Founded in 2016 by former executives of Asian Paints, the latest round of investment has valued the Noida-based startup at $265 million to $270 million.",business
11,"
Have zero doubt Paytm's going to be very very valuable: Early investor Elevation Capital
","Mukul Arora, co-managing partner at venture firm Elevation Capital, which is Paytm's early investor, told Moneycontrol, ""I have zero doubt...Paytm is going to be a very very valuable company."" His comments came over two months after Paytm's shares fell on its first trading day. ""Vijay (Shekhar Sharma) is by far the most visionary founder we have in India,"" Arora added.",business
12,"
This is the best time to invest in India: PM Modi in World Economic Forum speech
","PM Narendra Modi on Monday delivered the 'State of the World' special address at the World Economic Forum's Davos Agenda, being held virtually. He said, ""The entrepreneurship spirit that Indians have, the ability to adopt new technology, can give new energy to each of our global partners. That's why this is the best time to invest in India.""",business
13,"
India has become the world’s third-largest pharma producer today: PM
","Addressing the World Economic Forum's (WEF) Davos Agenda on Monday, Prime Minister Narendra Modi said India has become the world's third-largest pharma producer today. ""India is the pharmacy to the world,"" he added. ""During COVID-19, we saw how India's vision of 'One Earth, One Health' helped save the lives of millions by sending medicines, vaccines to countries,"" he said.",business
14,"
Omicron may be more of a flash flood than a wave, lifting prospects: RBI
","The RBI in its State of the Economy report said the expectations Omicron may ""turn out to be more of a flash flood than a wave have brightened near-term prospects"". The financial markets reflect this ""optimism"", it added. ""Overall economic activity in India remains strong, with upbeat consumer and business confidence and upticks in...incoming high frequency indicators,"" the report said.",business
15,"
'Throw away' culture has made climate challenge more serious: PM
","Prime Minister Narendra Modi, in his address at the World Economic Forum's Davos Agenda, said, ""'We have to accept that our lifestyle is also a big challenge for the climate. 'Throw away' culture and consumerism have made climate challenge more serious."" He further said it is very important to rapidly move from today's 'take-make-use-dispose' economy towards a 'circular' economy.",business
16,"
Sri Lanka-born billionaire says 'nobody cares about what's happening to Uighurs'
","Sri Lankan-born Canadian venture capitalist Chamath Palihapitiya faced criticism after he said in a podcast, ""Nobody cares about what's happening to Uighurs [in China]."" ""Of all the things that I care about, yes, it's below my line,"" he stated. In a statement released later, he said he re-listened to the podcast and recognised that he came across as ""lacking empathy"".",business
17,"
Credit Suisse Chairman quits after breaking COVID-19 quarantine rules
",Credit Suisse Chairman António Horta-Osório has quit the financial services company less than a year after taking up the role. He resigned after he was investigated by the board for breaching COVID-19 quarantine rules. He reportedly attended the Wimbledon tennis finals in July 2021 during a visit to Britain when the country's COVID-19 rules required him to be in quarantine.,business
18,"
Amazon halts plan to stop accepting Visa credit cards in UK
","Amazon on Monday said it will not stop accepting Visa-issued credit cards in the UK as it had earlier proposed to do. The e-commerce giant had last year announced that it would ban Visa cards in UK from January 19, 2022, citing high transaction fees charged by Visa. ""We are working closely with Visa on a potential solution,"" Amazon said.",business
19,"
Crypto markets could face another winter of price crashes: UBS bank
","Analysts at investment bank UBS have warned that cryptocurrency markets could face another ""winter"" of price crashes and could fail to recover for years. Led by James Malcolm, the analysts said interest rate hikes from the Federal Reserve in 2022 will damage the appeal of cryptocurrencies for many investors. Other factors like regulations could affect the industry's development, they added.",business
20,"
Walmart plans to create crypto and NFTs, reveal trademark filings
","Walmart is planning to create its own cryptocurrency and NFTs (non-fungible tokens), filings with the USPTO revealed. The retail giant has filed several trademarks suggesting plans to make and sell virtual goods, including electronics, decor, toys, sporting goods, personal care products. It has also filed trademarks for the names ""Verse to Home"", ""Verse to Curb"", and ""Verse to Store"".
",business
21,"
Delhivery gets SEBI's approval for ₹7,460-crore IPO
","Gurugram-based logistics startup Delhivery has received SEBI's approval to raise ₹7,460 crore through an initial public offering (IPO). Private equity firm Carlyle and SoftBank will make partial exits via the IPO. SoftBank will be selling shares worth ₹750 crore, while Carlyle will sell shares worth ₹920 crore. Delhivery is reportedly seeking over ₹44,000 crore in valuation.",business
22,"
Reduce GST rate on two-wheelers to 18%: FADA urges govt
","Automobile dealers' body FADA has urged the government to reduce GST rate on two-wheelers to 18% to generate demand. FADA said two-wheelers aren't used as luxury but as a necessity to travel distances by lower class. ""Hence, the rationale of 28% GST + 2% cess which is for luxury or sin products doesn't hold good for two-wheeler category,"" it added.",business
23,"
Tata Motors to hike passenger vehicles prices by 0.9% from Jan 19
","Tata Motors will marginally hike the prices of its passenger vehicles by 0.9% starting January 19, the company announced on Tuesday. It cited ""steep rise in overall input costs"" as the reason for the price hike. The company also clarified that there will be no impact of the price hike on bookings made on or before January 18.",business
24,"
OYO to target $9 billion valuation in IPO: Bloomberg
","OYO is targeting a valuation of about $9 billion in its upcoming initial public offering (IPO) after preliminary conversations with potential investors, reported Bloomberg. OYO had filed a draft prospectus to raise over $1.1 billion (₹8,430 crore) in October last year. Bloomberg reported that OYO may get an approval for the IPO from SEBI this week or the upcoming one.",business
25,"
India's $650 billion export target for FY22 achievable: Goyal
","Commerce and Industry Minister Piyush Goyal said that India's export target of $650 billion for both goods and services in FY22 is possible to achieve. Goyal assured all support to the various export promotion councils and said their issues will be resolved to attain even higher export targets in FY23. ""Government is willing to listen to new ideas,"" Goyal said.",business
26,"
Indian economy set to improve over next 12 months: PwC Global CEO Survey
","According to PwC's Global CEO Survey, India's economic growth is set to improve in the next 12 months. A total of 4,446 CEOs from across the world, including 77 Indian CEOs, were part of the survey conducted in 89 countries. ""94% Indian CEOs...optimistic about global economic growth improving over the next 12 months,"" the survey said.",business
0,"
Virat embodies the desire to win we wanted to see in our sportsmen: Mahindra
","After Virat Kohli stepped down as Indian cricket team's Test captain, businessman Anand Mahindra said, ""He's been at the centre of controversies and this decision may evoke varied responses."" Mahindra added, ""To me, Virat embodies the fierce, unapologetic, unrelenting competitiveness and desire to win that we've always wanted to see in our sportspersons. May the Force be with him.""",business
1,"
Navjot Sidhu invites Musk's Tesla to Punjab to make Ludhiana an EV hub
","Punjab Congress chief Navjot Singh Sidhu tweeted to Tesla CEO Elon Musk inviting him to set up base in the state. ""Punjab Model will create Ludhiana as hub for electric vehicles and battery industry with time-bound single window clearance for investment,"" Sidhu wrote. Musk earlier said he was working through a lot of challenges with Indian government over Tesla launch.",business
2,"
AB Fashion portal faces data breach, over 5 mn email addresses leaked online
","Over 5.4 million email addresses and other customer and employee information from Aditya Birla Fashion and Retail Limited database have reportedly been made public in a massive data breach on its portal. Around 700 GB of data has reportedly been released online by 'ShinyHunters' hacker group. ABFRL spokesperson confirmed the incident, saying the company has reset passwords of all customers.",business
3,"
After Telangana, Maharashtra minister tweets 'We invite you' to Tesla CEO Musk
","Maharashtra minister Jayant Patil has tweeted to Tesla CEO Elon Musk, ""We will provide you all the necessary help from Maharashtra for you to get established in India."" He added, ""We invite you to establish your manufacturing plant in Maharashtra."" This comes after Telangana's Industry and Commerce Minister KT Rama Rao offered help to Musk ""to set shop in India/Telangana"".",business
4,"
Prima facie, malls don't have the right to collect parking fees: Kerala HC
","The Kerala High Court has said that prima facie, it was of the opinion that malls don't have the right to collect parking fees. The court was hearing a couple of pleas alleging that the Lulu International shopping mall was ""illegally"" collecting parking fees from its customers. The court has now sought the municipality's response on the issue.",business
5,"
India added 40 billionaires in 2021 but income of 84% households fell: Oxfam
","The number of Indian billionaires grew from 102 in 2020 to 142 in 2021, according to the Oxfam. It also stated that 84% of households in India suffered a decline in their income in the beginning of the pandemic and the richest 98 Indian billionaires had the same wealth ($657 billion) as the poorest 555 million people in India.",business
