,Title,Content,Category
1844,"
Had to keep it secret for a year: Charlie on 'Spider-Man...' cameo
","Actor Charlie Cox revealed that he had to keep his cameo in 'Spider-Man: No Way Home' a secret for almost a year. Cox made an appearance as Matt Murdock, who is Daredevil, in the film. ""I got the call mid-way through lockdown, summer of 2020, and I filmed [No Way Home] in March or something of 2021,"" he stated. ",entertainment
1845,"
Fine & heartfelt artistry: Ranveer praises Deepika's performance in Gehraiyaan
","Ranveer Singh has penned a note praising Deepika Padukone's performance in the recently released film 'Gehraiyaan'. Sharing a picture of himself kissing Deepika, he wrote, ""What an absolute masterclass of a performance, baby! Such fine, nuanced and heartfelt artistry! ... at your consummate and peerless best in this one!"" ""You make me so proud,"" Ranveer added. ",entertainment
1846,"
Uncle asked if lips really touched: Siddhant on 'Gehraiyaan' kiss scene
","Kapil Sharma shared an 'uncensored' video from an episode of 'The Kapil Sharma Show' featuring the team of 'Gehraiyaan'. In the video, Siddhant Chaturvedi recalled his uncle's reaction to his kissing scene with Deepika Padukone. ""When...trailer came out, my...uncle called from our village. He wanted to know...if our lips actually touched or if there was...glass pane between us,"" he said.",entertainment
1847,"
I had suicidal thoughts, felt like jumping off local train: Actress Mrunal Thakur
","Mrunal Thakur, speaking to Ranveer Allahbadia, said, ""The ages from 15-20 are...crucial when you're trying to find yourself,"" adding that one can face challenges which can lead to suicidal thoughts. When asked if she faced the same, Mrunal replied, ""Of course...I used to travel by local trains...I used to stand at the door and sometimes, I'd feel like jumping off.""",entertainment
1848,"
Pics show Raveena Tandon performing last rites of her father Ravi Tandon
","Director Ravi Tandon, father of actress Raveena Tandon, passed away on Friday. His last rites were performed in the evening. Raveena was seen performing the rituals at her father's funeral and she was accompanied by her husband Anil Thadani. Filmmaker Farah Khan had also visited Raveena after the news of her father's demise came out.",entertainment
1849,"
Sonam shares post saying if 'turban can be a choice, why not hijab' amid row
",Actress Sonam Kapoor has weighed in on the Karnataka dress code row by sharing a post that questioned why wearing a turban can be a choice but wearing a hijab can't. Muslim women students in Karnataka have been protesting the ban on hijab in educational institutions. Actresses Richa Chadha and Swara Bhasker had earlier also tweeted on the controversy.,entertainment
1850,"
Director Ravi Tandon, father of Raveena Tandon, passes away aged 86
","Director and producer Ravi Tandon, father of actress Raveena Tandon, passed away aged 86. Sharing pictures with him on Instagram, Raveena wrote, ""You will always walk with me, I will always be [with] you, I'm never letting go. Love you papa."" He had directed films like 'Anhonee', 'Apne Rang Hazaar' and 'Ek Main Aur Ek Tu' among others.",entertainment
1851,"
Mrunal clarifies her statement on suicidal thoughts, says 'It has been misunderstood'
","Actress Mrunal Thakur issued clarification over her statement on suicidal thoughts wherein she said, ""I used to travel by local trains...I used to stand at the door and sometimes, I'd feel like jumping off."" Saying it has been ""misunderstood and sensationalised"", Mrunal added, ""While I stand by the interview, incidents like these make public figures wary of speaking honestly to...media.""",entertainment
1852,"
West Bengal Police felicitates peanut seller who sang viral 'Kacha Badam' song
","The West Bengal Police felicitated the peanut seller whose 'Kacha Badam' has become a viral song on social media. Bhuban Badyakar came up with the song as a marketing technique to sell peanuts. He said, ""Never thought that I'd reach here…I haven't been approached by anyone from Bollywood...but...I am shooting with Saurav Ganguly which will come out on...Feb 19.""",entertainment
1853,"
Mahira replies to troll calling her 'bhikhari Pakistani', says 'You're focusing on me'
","Actress Mahira Khan on Friday responded to a troll who called her a 'bhikhari (beggar) Pakistani' during #askmahira session. The Twitter user had written, ""Bhikhari (Beggar) Pakistani, focus on your country."" ""You're the one focusing on me now bugger off,"" she replied. The Twitter user later deleted the tweet. ",entertainment
1854,"
Shabana Azmi calls out Kangana Ranaut for her 'not wearing burqa in Afghanistan' remark
","Veteran actress Shabana Azmi took to Twitter to call out actress Kangana Ranaut for her 'If you want to show courage, show it by not wearing burqa in Afghanistan' remark amid the Hijab controversy.  ""Correct me if I am wrong but Afghanistan is a theocratic state and when I last checked India was a secular democratic republic?!"" Shabana wrote.",entertainment
1855,"
Stop politicising Lata Didi's memorial, we didn't demand it: Singer's brother
","Late singer Lata Mangeshkar's brother Hridaynath has asked for a stop to the 'politicisation' of the issue of a memorial in her name in Mumbai's Shivaji Park, saying, ""The demand hasn't come from the family's side."" The singer was cremated with state honours at the park. BJP's Ram Kadam has demanded her memorial while Maharashtra Navnirman Sena has opposed it.",entertainment
1856,"
I'm already married to Ranbir Kapoor in my head: Alia Bhatt
","During an interview with NDTV, Alia Bhatt said, ""I'm already married to Ranbir Kapoor in my head. And, I think I've been married to him in my head for a long time."" ""Whenever we...get married, it'll work out...in a beautiful way,"" she added. Earlier, Ranbir had said, ""The wedding would've already been sealed if the pandemic hadn't hit our lives.""",entertainment
1857,"
South Korean actors Son Ye-jin, Hyun Bin announce they are getting married
",South Korean actors Son Ye-jin and Hyun Bin announced that they are getting married. This comes more than a year after the couple publicly revealed they were in a relationship after featuring in Korean drama 'Crash Landing On You' (2019). Son Ye-jin shared a note on Instagram alongside the picture of a miniature white wedding dress while announcing the news.,entertainment
1858,"
Who are the highest paid entertainers according to Forbes' 2022 list?
","Lord of the Rings director Peter Jackson ($580 million) is the highest paid entertainer according to Forbes' 2022 list, followed by singer Bruce Springsteen ($435 million), Jay-Z ($340 million) and Dwayne Johnson ($270 million). Kanye West has been ranked 5th with $235 million, Tyler Perry 8th with $165 million, and Bob Dylan has been ranked 10th with $130 million.",entertainment
1859,"
Maanayata shares video of Sanjay giving her foot massage on anniversary
","Maanayata Dutt took to Instagram on Friday to share a video where her husband, actor Sanjay Dutt, is seen giving her a foot massage. Maanayata shared the video on the occasion of their 14th wedding anniversary. ""All my best days are the ones spent with you. Love you for being you. Happy anniversary, Sanjay Dutt,"" she wrote alongside the video.  ",entertainment
1860,"
Ayushmann, Raaj Shaandilyaa to reunite for 'Dream Girl 2': Report
","Ayushmann Khurrana, director Raaj Shaandilyaa and producer Ekta Kapoor are reportedly reuniting for the sequel of their 2019 film 'Dream Girl'. ""The team has been working on...script for a while now and...things have finally been locked,"" a source told Pinkvilla. The pre-production work has begun, and it's expected to go on floors as early as June 2022, the report stated.  ",entertainment
1861,"
Ayushmann Khurrana's 'Bala' should have had me: Sahil Khattar
","Actor Sahil Khattar said, ""If transgenders are looking for an opportunity and there is an actor, then why not give them that chance. [The] same goes for somebody short, fat, bald."" He added that makers in Bollywood should consider such actors to play authentic characters. He jokingly said that Ayushmann Khurrana's 2019 film 'Bala' should have starred him instead.",entertainment
1862,"
Adnan shares his parents' pics with Lata, says 'Only time I saw baba starstruck'
","Singer Adnan Sami on Thursday shared some old pictures of his parents with Lata Mangeshkar. ""My parents with Lata didi in Abu-Dhabi at a lunch hosted by...Indian Ambassador during her visit in 80s,"" he wrote, adding, ""This is the only time I...saw my Baba 'Starstruck' and in 'Awe' of anyone...And he'd worked with Presidents and world leaders around the world!""",entertainment
1863,"
I'm obsessed with Jr NTR, would love to work with him: Deepika
","Deepika Padukone, when asked to name an actor she wants to work with, said, ""I'd love to work with Jr NTR and Allu Arjun."" She said she's ""obsessed with Jr NTR at this point"", adding that ""he's got an incredible personality"". On being asked to name a director she wants to work with, Deepika named Ayan Mukerji and SS Rajamouli. ",entertainment
1864,"
'Shaktimaan' film in works, to feature 'one of India's superstars'
","Sony Pictures India has announced that a film adaptation of Mukesh Khanna-starrer superhero show 'Shaktimaan' is in the works. While sharing the news on their official Twitter handle, the entertainment studio revealed that the forthcoming project will be ""headlined by one of India's superstars"". As per film analyst Taran Adarsh, it will be directed by a 'top name'.",entertainment
1865,"
We don't have theatres in my hometown: 'Badhaai Do' actress Chum
","'Badhaai Do' actress Chum Darang, who's from Arunachal Pradesh's Pasighat, said her friends and family back home are as thrilled as her about her Bollywood debut. ""We don't have theatres in my hometown,"" she said, adding that her family is planning to go to Assam to watch her on big screen. The film also stars Rajkummar Rao and Bhumi Pednekar. ",entertainment
1866,"
I was sure I'll get trolled, was ready for it: Ekta on Naagin 6's plot
","Producer Ekta Kapoor, speaking about 'Naagin 6', said that she knew she would be at the receiving end of criticism for making a show around a pandemic. ""I knew very well and I was sure...I'll get trolled. I was ready for it,"" she said. Ekta added that she wanted to do something different and ""shake the basics of the show"". ",entertainment
1867,"
It suits my story: Kangana on pairing 20-yr-old Avneet with 47-yr-old Nawaz
","Kangana Ranaut addressed the 27-year age gap between Nawazuddin Siddiqui and Avneet Kaur, the lead actors of her debut production 'Tiku Weds Sheru'. While Nawazuddin is 47, Avneet is 20. ""Everyone warned me against casting them together but whatever...age gap is, it suits my story,"" Kangana said, adding she feels that Avneet's pairing with Nawazuddin ""will be a big hit"".",entertainment
1868,"
I wish he comes back to my life as my kid: Alankrita after dad's death
","Actress Alankrita Sahai, speaking about her father's demise, said, ""I cry every day...I'm just waiting that maybe my dad will just rush into...house and say it was a joke."" ""I've not reached a stage of acceptance. I wish he comes back to my life as my kid,"" she added. Alankrita's father passed away last month due to a heart attack. ",entertainment
1869,"
Sushant, Ranveer faced real pressure in biopics: Jim Sarbh
","Actor Jim Sarbh has stated that Ranveer Singh and late actor Sushant Singh Rajput faced real pressure doing '83' and 'M.S. Dhoni: The Untold Story', adding that what they did is difficult. ""You have to meet this person and actually be weighed against the interview they themselves can give...That is a different kind of pressure in my opinion,"" Jim said.",entertainment
1870,"
Akshay-Manushi's 'Prithviraj' to release in theatres on June 10
","Akshay Kumar and Manushi Chhillar-starrer 'Prithviraj' is set to release in theatres on June 10. The film, directed by Chandra Prakash Dwivedi, will hit the screens in multiple languages, including Hindi, Tamil and Telugu. 'Prithviraj' also stars Sanjay Dutt, Sonu Sood and marks the Bollywood debut of Manushi, who plays the role of Princess Sanyogita. ",entertainment
1871,"
Kajol, Revathy team up for new film 'Salaam Venky', shoot begins
","Kajol and actor-turned-director Revathy have teamed up for a film titled 'Salaam Venky'. The actress took to Instagram on Friday to share her look from the film, writing, ""Today we begin the journey of a story that needed to be told."" ""We can't wait to share this unbelievably true story of #SalaamVenky with you,"" Kajol further wrote. ",entertainment
1872,"
Shibani is a lovely girl, she's madly in love with Farhan: Actor's mom Honey
","Farhan Akhtar's mother Honey Irani has said everyone in the family is very excited about his wedding with his girlfriend Shibani Dandekar. She added that Shibani is a ""lovely, pleasant and gorgeous"" girl and ""madly in love with Farhan"". ""Farhan too is madly in love with her. I just hope they make and keep each other happy,"" Honey further said. ",entertainment
1873,"
Not in favour of burqa, hijab but have contempt for hooligans intimidating girls: Akhtar
","Lyricist Javed Akhtar on Thursday reacted to the hijab controversy in Karnataka. ""I have never been in favour of Hijab or Burqa...But at the same time I have nothing but deep contempt for...hooligans who are trying to intimidate a small group of girls and that too unsuccessfully,"" he tweeted. ""Is this their idea of MANLINESS. What a pity,"" Akhtar added.",entertainment
1874,"
Sunil Grover shares 1st tweet after 4 bypass surgeries, says 'I'm healing'
","Actor-comedian Sunil Grover, who recently underwent heart surgery after suffering from heart attack, took to Twitter to share an update. ""Treatment is done, I am healing now, thank you for your prayers, I am feeling grateful!"" he wrote. Grover underwent 4 bypass surgeries at Mumbai's Asian Heart Institute after his angiogram showed blockages in all 3 major heart arteries.",entertainment
1875,"
Show courage by not wearing burqa in Afghanistan: Kangana amid hijab controversy
","Amid the ongoing hijab controversy in Karnataka, actress Kangana Ranaut shared an Instagram Story wherein she wrote, ""If you want to show courage, show it by not wearing burqa in Afghanistan. Learn to break free, not cage yourself."" She re-shared a post, originally shared by author Anand Ranganathan, in her Story.",entertainment
1876,"
US comedian shares video of the moment she fainted, fractured skull on stage
","American comedian Heather McDonald took to Instagram to share the video of the moment she fainted on stage and fractured her skull in front of a sold-out show. The 51-year-old comedian captioned her video, ""What do you think caused it?"" Earlier, she had said, ""I felt so dizzy. Oh my God, I cannot believe this happened.""",entertainment
1877,"
Masked man steals 'Yoda' model from UK cinema, incident caught on CCTV
","A figure of 'Star Wars' character Yoda was reportedly stolen by a masked man from a cinema house in England. The incident was caught on CCTV. Official reportedly said, ""Yoda was stolen on Friday at 16.35...we ask for is that someone does right thing...brings him back...if you know who's got him tell them to bring it...for customers to enjoy again.""",entertainment
1878,"
Varun, Tiger have fantastic careers, can't compare myself with them: Ahan
","When asked if he takes pressure to live up to the audience's expectations and compares himself to actors Varun Dhawan or Tiger Shroff, Ahan Shetty said, ""I didn't take any pressure. Varun, Tiger...are at...certain level now...They have such fantastic careers, and I can't...compare myself with them."" Ahan added he wants to give his 100% and be a good actor.",entertainment
1879,"
Life is full of suffering but one should play with pain: Ranveer
","Responding to a query from a fan on Instagram about how he stays positive, Ranveer Singh said life is ""full of suffering"" but added that one should be able to ""play"" with pain, quoting Charlie Chaplin. ""I count my blessings. I feel immense and often overwhelming gratitude. I try and pay kindness forward,"" added Ranveer.",entertainment
1880,"
Simi Garewal shares throwback video of Abhishek calling her 'Aunty, Oprah'
","Taking to Instagram, Simi Garewal shared a throwback video from her interview with Abhishek Bachchan from 'Rendezvous with Simi Garewal' in 2003. In the video, Abhishek was asked to say 'something' for soundcheck. He said, ""I'm Abhishek...and you're watching...Rendezvous with Simi aunty."" Simi told him, ""You're not going to 'aunty' me."" He then jokingly said, ""[I'll call you] Oprah (Winfrey).""",entertainment
1881,"
Manoj Bajpayee's mother-in-law passes away due to cancer
",Actor Manoj Bajpayee's mother-in-law Shakeela Raza passed away on Thursday in Delhi's Max Hospital after a prolonged battle with cancer. This is the third death in the actor's family within a year after his father and father-in-law passed away. Manoj is reportedly on his way to Delhi from his shoot location to be with his family.,entertainment
1882,"
It's rare to see actors like us as leading face: Sanjay Mishra
","Actor Sanjay Mishra stated that it's rare for filmmakers to look at actors like him as the leading face of a project. He further said now the taste of the audience has also changed. ""Best thing happened with me is that so-called success came to me slowly but surely, warna log pagla jate hain (otherwise people go mad),"" Sanjay added.",entertainment
1883,"
Mumbai to build music academy in memory of Lata Mangeshkar
",The Maharashtra government has announced that a music academy will be built as a tribute to late veteran singer Lata Mangeshkar. The academy will reportedly be built in the Kalina Campus of the University of Mumbai. The 92-year-old singer passed away on February 6 after being hospitalised for 28 days. Her last rites were conducted with full state honours.,entertainment
1884,"
Let's save money and get married: Chunky Panday's proposal to wife
","Actor Chunky Panday has revealed that he proposed to wife Bhavana by saying, ""Let's save money and get married."" Chunky further said he told her, ""You [are] living in Delhi, I live in Bombay. All these phone calls, flights, hotels...is too expensive for a relationship."" ""He didn't know how much more expensive it'll get once he marries me,"" Bhavana added.",entertainment
1885,"
Watching Bigg Boss is triggering for me, I relive the trauma sometimes: Eijaz
","Eijaz Khan said watching 'Bigg Boss' is ""triggering"" for him and revealed he tries to stay away from the show because he's still figuring out what he felt inside the house. Eijaz added he dreams about his time on 'Bigg Boss 14' and sometimes, he sees late actor Sidharth Shukla in those dreams. ""I relive the trauma sometimes,"" he said.",entertainment
1886,"
Full-size Yoda statue stolen from cinema display in England
","A full-size statue of Star Wars character Yoda was stolen from the Movie Starr cinema in England's Canvey Island by a masked man on Friday. Staff attempted to catch him but failed. The two-foot figurine, along with R2-D2, Darth Vader, Chewbacca and other characters from the series, had been on display since 'Star Wars: The Force Awakens' released in 2015.",entertainment
1887,"
Oscars 2022 won't require proof of vaccination for attendees
","The 2022 Oscars ceremony, which will be held at the Dolby Theatre on Hollywood Boulevard on March 27, will not be requiring proof of vaccination from attendees. Attendees will instead have to provide a negative PCR or rapid antigen test on the day. Last year's ceremony was held at Los Angeles' Union Station and had COVID-19 testing and masking policies.",entertainment
1888,"
Behind life of an actor, there's a story people don't know: Karan on Fame Game
","Speaking about his upcoming show 'Fame Game', filmmaker Karan Johar said the series is much more than what it appears to be. He added, ""There's so much glamour, glitter and grandeur attached to the life of a movie star but what happens behind the scenes?"" ""Behind the life of every...movie star, there lies a story...[people] don't know,"" Karan said.",entertainment
1889,"
Ram Gopal Varma cast me in 'Mast' after spotting me in a Cola ad: Aftab
","In a recent interview, actor Aftab Shivdasani revealed it was a cola commercial in the 90s that earned him his first break. He added that director Ram Gopal Varma spotted him in a cola commercial and then cast him in his film 'Mast'. ""Being a child artist has got nothing to do with being an adult lead actor,"" Aftab said ",entertainment
1890,"
She brought out the best in me: Vikrant on working with Sanya in Love Hostel
","Speaking about working with actress Sanya Malhotra in 'Love Hostel', actor Vikrant Massey said he wanted to work with her for a really long time. He added, ""She's definitely one of the best co-actors that I've worked with."" ""I...wouldn't have done half of what I've done in the movie without her...She has brought out the best in me,"" Vikrant said.",entertainment
1891,"
People struggle to leave abusive situations as they feel worthless: Angelina
","Actress Angelina Jolie visited Capitol Hill on Wednesday. She reportedly urged Congress to pass new Violence Against Women act. ""Reason many people struggle to leave abusive situations is they've been made to feel worthless,"" Angelina said during speech, adding, ""I want to acknowledge children who...are terrified and suffering at this moment, many people for whom this legislation comes too late.""",entertainment
1892,"
Sara kept Chaka Chak saree, OM necklace from Atrangi Re: Report
","Actress Sara Ali Khan has kept the OM necklace that her character Rinku wore in 2021 film 'Atrangi Re' as well as the green saree that she wore in the film's song 'Chaka Chak', reported ANI. The actress is emotionally attached to the saree and necklace and gets teary-eyed whenever she sees them, the report added.",entertainment
1893,"
Genocide at doorstep, Hindus have to call out hate: Neeraj Ghaywan on hijab row
","Amid ongoing Hijab row in Karnataka, filmmaker Neeraj Ghaywan took to Twitter to share video of a  girl in Burqa being heckled by several boys. ""Genocide is at doorstep. It's not just on Muslims (and Dalits) to fend for themselves. Progressive well-meaning Hindus will have to call out the hate within, demand accountability & force action!,"" he wrote.",entertainment
1894,"
Prabhas, Rajamouli mobbed at airport on way to meet Andhra CM
",Actor Prabhas and filmmaker SS Rajamouli were mobbed at the airport on Thursday when they were going for a meeting with Andhra Pradesh Chief Minister YS Jagan Mohan Reddy to discuss the ticket pricing issues. This comes after theatre owners claimed that they are facing losses over the government's cap on ticket and refreshment prices in the state.,entertainment
1895,"
Turned bluish-grey, got pulse back on 3rd shock: Bob on heart attack
","Actor Bob Odenkirk spoke about his near-fatal heart attack on 'Better Call Saul' sets in July, saying he began turning bluish-grey immediately. He added that the heart attack occurred due to plaque buildup that he knew about since 2018. He further said that two shocks weren't enough to restore his pulse. ""The third time...got me that rhythm back,"" Bob said.",entertainment
1896,"
Luv Ranjan to marry longtime girlfriend on February 20: Report
","Filmmaker Luv Ranjan will get married to his longtime girlfriend on February 20 in a destination wedding, reported Pinkvilla. The report further stated that the couple visited designer Manish Malhotra last week and finalised their outfits. Luv will reportedly continue filming his upcoming projects, including an untitled rom-com starring actors Ranbir Kapoor and Shraddha Kapoor, after the wedding.",entertainment
1897,"
Had to be locked in restaurant, thousands came to watch shoot: Mithun
","Veteran actor Mithun Chakraborty has revealed that while shooting in Mussoorie, his team had to lock him inside a restaurant due to the thousands of fans who had gathered to watch. ""We had some 20 security personnel at hand to maintain decorum...[but I was locked inside] till the local police came to clear up the crowds,"" the actor said.",entertainment
1898,"
K-pop band Pentagon's Yeo One to halt activities due to car accident
","Yeo One, a singer in South Korea's Pentagon band, will be taking a break from ""future album promotions"", as he recovers from a back injury caused having been a victim of a drunk driving accident. ""Until Yeo One recovers from his injury, Pentagon will temporarily continue promotions as seven members,"" read a statement from Cube Entertainment who manage the band.",entertainment
1899,"
Lata Mangeshkar's ashes immersed in Nashik's Ramkund, pictures surface
","Late singer Lata Mangeshkar's ashes were immersed by her family in Nashik's Ramkund on the banks of the Godavari River on Thursday. Her nephew Adinath Mangeshkar, sister Asha Bhosle and other relatives were present at the brief religious ceremony. Earlier, a small prayer ceremony was conducted with the family and a few close people in attendance.",entertainment
1900,"
Janhvi Kapoor, Vaani Kapoor among members of exclusive dating app 'Raya': Report
","Indian celebrities including Janhvi Kapoor, Vaani Kapoor, Neha Sharma and Sonal Chauhan are among members of the exclusive dating app 'Raya', as per a report. The international celebrities on the app reportedly include Channing Tatum, Demi Lovato, John Mayer, Lizzo, Cara Delevingne and Sharon Stone. The app selects, rejects and wait-lists applicants and follows a rigid code of confidentiality.",entertainment
1901,"
Actor Aditya Pancholi accused of abusing, assaulting film producer at a hotel
","Actor Aditya Pancholi has been accused of abusing, threatening and assaulting producer Sam Fernandes at a hotel. Fernandes claimed he was working on a movie with Pancholi's son Sooraj but couldn't complete it due to COVID-19. He said he conveyed this but Pancholi didn't accept it. However, Pancholi alleged Fernandes took money to make a movie, but didn't return it.",entertainment
1902,"
Actor Amol Palekar admitted to hospital in Pune, wife says 'Nothing to worry about'
","Veteran actor Amol Palekar is admitted at the Deenanath Mangeshkar Hospital in Pune. The 77-year-old actor's wife Sandhya Gokhale said, ""There is nothing to worry about Amol Palekar's health. He is recovering and his condition is better than before."" She added, ""This is an old illness. Due to excessive smoking, he was admitted to hospital 10 years ago as well.""",entertainment
1903,"
Snoop Dogg buys Death Row Records, the label that launched his career 29 years ago
","American rapper and entrepreneur Snoop Dogg has announced that he has bought Death Row Records, the music label that launched his career in 1993. He acquired the label from MNRK Music Group, which is controlled by private equity funds managed by investment firm Blackstone. The terms of the transaction have not been disclosed.",entertainment
1904,"
Actor Bob Saget accidentally hit his head on something, later died in sleep: Family
","Family of actor-comedian Bob Saget issued a statement around a month after he was found dead in a hotel room in Florida. ""Authorities have determined that Bob passed from head trauma. They have concluded...he accidentally hit the back of his head on something, thought nothing of it and went to sleep. No drugs or alcohol were involved,"" the statement read.",entertainment
1905,"
Personal tragedy for me, 'Shahid' travelled the world: Hansal on movie not being on OTT
","Director Hansal Mehta took to Twitter to express his disappointment on his 2013 film 'Shahid' not being on any OTT platform. ""I've no idea who owns...rights to the film anymore and where its original version even is. It's a personal tragedy for me...,"" he said. ""[It] travelled the world and is rated 8.2 on IMDb. But no takers?"" he added.",entertainment
1906,"
I got a sweet, sweet text from Tom and Tobey: Andrew on Oscar nomination
","Actor Andrew Garfield, who got nominated in the Best Actor category for 94th Academy Awards for movie 'Tick, Tick...Boom!' said he got a sweet text from his 'Spider-Man: No Way Home' co-stars Tom Holland and Tobey Maguire. ""I got a sweet, sweet text from Tom and Tobey...The Spider brothers are in action today...they've been very...supportive. It's very lovely,"" he said. ",entertainment
1907,"
I judged, didn't have maturity: Siddhant Chaturvedi on 'Gehraiyaan' character
","Actor Siddhant Chaturvedi said he judged his character in his upcoming movie 'Gehraiyaan' when he read script. ""I come from functional family...It took me some time to break norms...It's like  fantasy, but this world does exist, of texts, mails and secret affairs. I didn't have maturity to understand earlier, and when I saw the film, I didn't judge,"" he said.",entertainment
1908,"
Adele wears diamond ring at BRIT awards, sparks engagement rumours
","Singer Adele was seen wearing a diamond ring at the 2022 BRIT Awards sparking engagement rumours with boyfriend sports manager Rich Paul. They reportedly met at a party two years ago and began dating during the lockdown. A fan tweeted, ""Is she engaged? Did I miss something?"" while another wrote, ""We see that beautiful sparkly ring on that finger hunny!""",entertainment
1909,"
Declined offer to be Yash Raj heroine over intimate scenes: Amrita
","Actress Amrita Rao has revealed she was offered to become an in-house Yash Raj heroine in 2011 which she declined. Amrita said that filmmaker Aditya Chopra asked if she still has reservations about kissing scenes or is open to trying different things. ""I told Aditya...I'm in a very soulful relationship...I'll not be able to do justice to it,"" she said.",entertainment
1910,"
Gay men marrying lesbian women not ideal but exists: Rajkummar Rao
","Actor Rajkummar Rao has said that 'lavender marriages' aren't ideal but they exist, adding that 'Badhaai Do' doesn't promote it. Lavender marriages are when a gay man marries a lesbian woman to conceal their sexual orientation from society. ""I hope things change and people don't have to get into such a setting and live...the way they want to,"" Rajkummar said.",entertainment
1911,"
Salman does his cardio every day, he's not into extreme diets: Salman's trainer
","Speaking about actor Salman Khan's fitness regime, his trainer Rakesh Uddiyar said he's not into ""extreme diets"". He added, ""Salman will do cardio every day, without fail. He developed the habit at a young age when he was...a national-level swimmer."" Revealing the restrictions Salman faces due to his health conditions, Rakesh said, ""Salman...moved from lifting heavy weights to moderate ones.""",entertainment
1912,"
Jr NTR ran ferociously like a tiger in 'RRR': SS Rajamouli
","Talking about his upcoming Telugu film 'RRR', filmmaker SS Rajamouli said Jr NTR ran ferociously like a ""tiger"" for a scene, adding that he had tears after wrapping up a shot with Ram Charan. ""We made Jr NTR run barefoot in the dense forests of Bulgaria,"" stated Rajamouli. 'RRR' also stars Alia Bhatt and Ajay Devgn.",entertainment
1913,"
We're talking about what to wear at Oscars: Writing With Fire maker
","Indian documentary 'Writing With Fire', made by Rintu Thomas and Sushmit Ghosh, has been nominated for Oscars 2022 in the Documentary Feature category. Rintu said, ""We are already talking about what to wear at the ceremony."" She further said that Dalit women journalists being at the centre of a story is a huge moment for Indian cinema.",entertainment
1914,"
My family & I are different from Ranveer; we don't express much: Deepika
","Actress Deepika Padukone spoke about her husband, actor Ranveer Singh, and compared how he is different from her family. She said, ""He's someone who feels but is also able to articulate it...[He] likes to hug and kiss."" ""My family and I are very different. We feel a lot...but...we find it hard to communicate or articulate how we feel,"" she added. ",entertainment
1915,"
Proud to see 'Looop Lapeta' trending internationally: Taapsee Pannu
","Discussing the reaction from the audience to her film 'Looop Lapeta', Taapsee Pannu said it is a ""proud moment"" to see the film trending in India and internationally. ""I am very happy for all the love coming our way for the film,"" added Taapsee. ""The concept is something that Bollywood hasn't seen before,"" stated Taapsee.",entertainment
1916,"
Why should only a queer woman be considered for the role: Bhumi on Badhaai Do
","Actress Bhumi Pednekar spoke about her role in 'Badhaai Do', in which she plays a lesbian woman. She said, ""I'm an actor and I am playing a character. Why should only a queer woman who has a certain sexual preference like my character be considered for the role?"" ""I am somebody who has worked hard [for that part],"" she added.",entertainment
1917,"
Don’t think anybody was more surprised than us: Lopez on getting back with Ben
","Singer Jennifer Lopez said she and actor Ben Affleck didn't imagine their romance would happen 18 years later. ""I don't think anybody was more surprised than us. You never could imagine something like that could happen. It's a beautiful thing,"" she said. ""We feel like what we found again is...much more important,"" she had said earlier.

",entertainment
1918,"
Lataji agreed to sing for The Kashmir Files, remains promise: Vivek
","Filmmaker Vivek Ranjan Agnihotri has revealed that late veteran singer Lata Mangeshkar had agreed to sing for his upcoming film 'The Kashmir Files'. ""She told us that she has stopped singing for films...but she loved Kashmir so much that she said she would make it an exception for this film,"" he said. Vivek added that it just remains a promise.",entertainment
1919,"
Allu Arjun is a superstar and one of my favourite actors: Mithun
","Actor Mithun Chakraborty has said that Allu Arjun is one of his favourite actors, calling the 'Pushpa: The Rise' actor a ""superstar"". ""Allu's superstardom has been used in [Pushpa] with some fantastic timing. That is why people like it. I watched it. I found it beautiful,"" stated Mithun. ""It is all about playing to the gallery,"" he said.",entertainment
1920,"
I decided I'll do what makes me happy even if it caused my divorce: Kim
","Kim Kardashian said in her 40s she wants to focus on herself. She added, ""For so long, I did what made other people happy and...in...last two years I decided, I'm going to make myself happy."" Kim said she knows that this thought process will change her life. ""Even if that...caused my divorce...it's important to be honest with yourself,"" she added.",entertainment
1921,"
Has made us emotional: Parineeti on Oscar nomination for 'Writing With Fire'
","Reacting to a video showing the reaction of directors Rintu Thomas, Sushmit Ghosh after their Indian documentary 'Writing With Fire' was nominated for Oscars 2022, Parineeti Chopra tweeted that it has made everyone feel ""emotional"". ""This feels like a personal victory. Congratulations...fellow Indians,"" added Parineeti. ""We are...[discussing] what to wear at the ceremony,"" Rintu had earlier said.",entertainment
1922,"
Kanye posts pic with Kim, kids; says 'Please bring family back together'
","Rapper Kanye West on Wednesday took to Instagram to post a collage of pictures of ex-wife Kim Kardashian along with their children North, Chicago, Psalm and Saint. The rapper captioned the post, ""God please bring our family back together."" Kanye is dating actress Julia Fox but reportedly still wants to reconcile with Kim. Kim is now dating comedian Pete Davidson.",entertainment
1923,"
Love you with all my being: Namrata to husband Mahesh Babu on 17th anniversary
","Namrata Shirodkar wished her husband, actor Mahesh Babu, on their 17th wedding anniversary. Taking to Instagram, Namrata shared a montage of photos with Mahesh and captioned it, ""My...marriage recipe: Lots of love mixed with humour, trust, respect, kindness and patience. Let it simmer for...lifetime...Tastes better each time."" Mahesh, too, shared a post for her and wrote, ""Happy anniversary NSG.""",entertainment
