,Title,Content,Category
3241,"
Govt shielding minister's son, victims have no hope for justice: Priyanka
","Congress leader Priyanka Gandhi on Sunday alleged that Uttar Pradesh CM Yogi Adityanath is ""shielding"" Minister Ajay Mishra and his son. The families of the victims have no hope for justice in UP, she added. ""Have you seen in any country that a person who mowed down six people is being invited by the police to talk,"" she further said.",politics
3242,"
Union Min didn't resign, nor did PM ask: Raj CM on UP violence
","Rajasthan CM Ashok Gehlot on Friday criticised the Centre for not taking action against Union Minister Ajay Mishra following the violence at Uttar Pradesh's Lakhimpur Kheri, saying that ""neither did [Ajay Mishra] resign nor did [PM Narendra Modi] ask"" for his resignation. He also claimed that Mishra had said, ""I can create such [a situation] that you will run away.""",politics
3243,"
Political tourism: Giriraj Singh on Rahul Gandhi's visit to Lakhimpur
","Union Minister Shandilya Giriraj Singh has said that Congress leader Rahul Gandhi's visit to Lakhimpur Kheri, where nine people including a local journalist were killed in violence, is ""merely an instance of political tourism"". ""There's no genuine sympathy and compassion involved. Wherever Congress and other opposition parties get a chance, they go ahead with their political tourism,"" he added.",politics
3244,"
Conversion happens for small selfish reasons, is wrong: RSS chief
","RSS chief Mohan Bhagwat said on Sunday that religious conversion happens for ""small selfish reasons, for marriage"" and that those doing it are ""wrong"". ""We don't prepare our children. We need to instil pride in ourselves and our religion in them,"" he added. Bhagwat made the remarks during an event, wherein he addressed RSS workers and their families.",politics
3245,"
Chhattisgarh, Punjab CMs announce ₹50 lakh aid for families of farmers killed in UP
","The Chhattisgarh government, led by Chief Minister Bhupesh Baghel, announced a compensation of ₹50 lakh for four farmers and a journalist who died during violence in Lakhimpur Kheri, Uttar Pradesh. Baghel's Punjab counterpart, CM Charanjit Singh Channi, also announced the same ₹50 lakh ex-gratia to families of farmers and the journalist. Baghel was allowed to visit Lakhimpur Kheri today. ",politics
3246,"
West Bengal CM Mamata Banerjee takes oath as Bhabanipur MLA
","West Bengal CM Mamata Banerjee on Thursday took oath as MLA from Bhabanipur constituency after she won the recent bypolls. Two other Trinamool Congress leaders- Amirul Islam and Jakir Hossain- also took oath as lawmakers in the West Bengal Assembly in the presence of state Governor Jagdeep Dhankhar. Banerjee won Bhabanipur bypolls by a record margin of over 58,000 votes.",politics
3247,"
Culprits won't be spared, no post will help them: UP Dy CM on Lakhimpur incident
","Uttar Pradesh Deputy CM Keshav Prasad Maurya said the culprits won't be spared in the Lakhimpur Kheri incident and no post or pressure will help the accused. Notably, Union Minister Ajay Mishra's son, Ashish, is accused in the case wherein at least eight people died. Earlier today, SC said it's not satisfied by action of the UP government.",politics
3248,"
Navjot Sidhu, other Cong leaders detained on their way to Lakhimpur Kheri
","Punjab Congress chief Navjot Singh Sidhu and other party workers were on Thursday detained at the Haryana-Uttar Pradesh border while they were on their way to Lakhimpur Kheri, where at least eight people died. In a clip, Sidhu was seen telling police officers, ""You won't do anything against Union minister and his son but (will) stop us from sharing grief.""",politics
3249,"
Son skipped questioning in Lakhimpur case due to health reasons: Ajay Mishra
","MoS (Home Ministry) Ajay Kumar Mishra said his son, Ashish, didn't report to police on Friday for questioning in connection with the Lakhimpur Kheri violence as he was unwell. ""He will report tomorrow,"" Ajay said, adding that his son is innocent and he has faith in law. Ashish is accused in the case wherein nine people, including four farmers, died. ",politics
3250,"
Nawab Malik claims BJP worker, private detective visited NCB office on night of cruise raid
",Maharashtra Minister Nawab Malik has tweeted two videos alleging that BJP worker Manish Bhanushali and an alleged private detective named Kiran P Gosavi visited the NCB office on Saturday night when the NCB busted an alleged rave party on a cruise ship. The NCB had arrested eight people including Shah Rukh Khan's son Aryan Khan and Aryan's friend Arbaaz Merchantt.,politics
3251,"
Go to court: NCB as Maharashtra minister says Aryan arrested in 'fake' raid
","After Maharashtra minister Nawab Malik claimed the raid in which Aryan Khan was arrested was ""fake"", NCB called the allegations 'baseless, malicious and biased'. After Malik alleged BJP and NCB 'colluded' over the raid, the latter said, ""If they (NCP) want to go to court, they can...We'll reply there."" NCB countered Malik's claim that no drugs were found during raid.",politics
3252,"
NCB asked me to come with them as I had more info: BJP worker seen with Aryan's friend
","BJP worker Manish Bhanushali, who was seen holding the hand of Aryan Khan's friend Arbaaz Merchantt after a drug raid on a cruise ship, has said the NCB asked him to accompany them as he had more information than them. He added, ""I was told to come along as I was a witness and they needed my signatures on documents.""",politics
3253,"
Varun Gandhi dropped from BJP's National Executive Committee
","BJP MP from Pilibhit Varun Gandhi, former Union Ministers Maneka Gandhi, SS Ahluwalia and Birender Singh as well as Rajya Sabha MP Subramanian Swamy were dropped from the 80-member National Executive Committee of BJP. The committee includes BJP stalwarts LK Advani and MM Joshi as well as PM Narendra Modi and Home Minister Amit Shah. 
",politics
3254,"
Rahul meets Priyanka Vadra in UP's Sitapur, both head to Lakhimpur Kheri
",Congress leaders Rahul Gandhi and Priyanka Gandhi Vadra on Wednesday left for UP's Lakhimpur Kheri from Sitapur where the latter was released from detention. Rahul arrived in UP on Wednesday as part of a five-member Congress delegation to visit the district where at least eight people were killed during a farmers' protest.,politics
3255,"
I-T raids premises of ex-K'taka CM's aide accused of taking kickbacks
","Income Tax officials on Thursday raided multiple properties linked to Umesh, who served as a personal assistant at the CM's office when BS Yediyurappa was Karnataka's CM. Reportedly, Umesh handled irrigation contracts and is accused of taking kickbacks for 'fixing' contracts. When asked about the raids, Yediyurappa's successor Basavaraj S Bommai said it's not linked to his government. ",politics
3256,"
BJP releases list of candidates for by-polls to 3 LS, 16 Assembly seats
","BJP released its list of candidates for the by-polls to three Lok Sabha seats in Dadra and Nagar Haveli, MP and Himachal Pradesh and 16 Assembly seats of various states to be held on October 30. BJP has fielded Kargil war veteran Brigadier Khushal Thakur (Retd) from Mandi, Gyaneswar Patil from Khandwa and Mahesh Gavit from the UT.",politics
3257,"
Pilot, Sidhu & Kanhaiya among Cong's star campaigners for Himachal polls
","Congress on Friday released its list of 20 star campaigners for all bye-elections to Lok Sabha and Legislative Assembly of Himachal Pradesh. The list includes Punjab CM Charanjit Singh Channi, Chhattisgarh CM Bhupesh Baghel and Former Haryana CM Bhupinder Singh Hooda, among others. Notably, Congress leaders Sachin Pilot, Kanhaiya Kumar and Navjot Singh Sidhu are also on the list.",politics
3258,"
Check flight timings: Lucknow airport to flyers amid VIP movements
","The Chaudhary Charan Singh International Airport in Lucknow issued an advisory on Wednesday for passengers asking them to reconfirm flight schedules and connect with airlines at least three-four hours prior to leaving for the airport. The advisory was issued amid ""extensive VIP movements"". Notably, several politicians are reaching Lucknow to go to Lakhimpur Kheri, where at least eight people died.",politics
3259,"
BJP leader Sabyasachi Dutta rejoins TMC, says 'starting a new journey'
","BJP leader Sabyasachi Dutta on Thursday rejoined the Trinamool Congress, two years after leaving the party. Former mayor of the Bidhannagar Municipality, Dutta, said, ""Some misunderstanding was there and I quit the party and joined BJP. But, Mamata Banerjee again accepted me and allowed me to rejoin my old party, I am indebted. I am starting a new journey.""",politics
3260,"
Nawab Malik endangered my life: BJP worker seen in Mumbai cruise raid
","BJP worker Manish Bhanushali, who was seen in visuals of the NCB raid conducted at a cruise ship in Mumbai, has claimed NCP leader Nawab Malik endangered his life. Malik named Bhanushali in a media interaction and claimed BJP was maligning Maharashtra with a ""fake drug bust"". Subsequently, Bhansuhali said he knew about the drugs party and informed NCB.",politics
3261,"
5 TMC MPs posed as tourists to reach UP's Lakhimpur Kheri
","Five TMC MPs divided themselves into two groups and reportedly posed as tourists to reach UP's Lakhimpur Kheri, where at least eight people died. When police officers got busy with media, MPs Kakoli Ghosh Dastidar and Sushmita Dev gave them a slip. The other three MPs travelled in a commercial vehicle as tourists and told officers they're bound for Bareilly.
",politics
3262,"
Record video if you see BJP leader's car, it can kill people: Shivakumar
","Reacting to the Lakhimpur Kheri violence, Karnataka Congress chief DK Shivakumar on Thursday took to Twitter, urging people to ""record a video on the phone whenever a BJP leader's car passes by"". In a video message, he further said, ""You never know when they decide to run their car over people and kill them. Your video will then become evidence.""",politics
3263,"
Rahul Gandhi trying to fan unrest over Lakhimpur Kheri violence: BJP
","BJP spokesperson Sambit Patra on Wednesday alleged that Congress leader Rahul Gandhi was trying to fan unrest over the violence in Uttar Pradesh's Lakhimpur Kheri. Patra added that the Gandhi family was using the tragedy as an opportunity to derive political mileage. ""Congress has been trying everything to provoke people to cause violence,"" he alleged.",politics
3264,"
Akhilesh Yadav meets families of victims of Lakhimpur violence
","SP chief Akhilesh Yadav on Thursday met the families of victims of Lakhimpur Kheri violence. Commenting on a probe into the incident, he said, ""If a police officer visits [Union Minister Ajay Mishra]...he'll first have to salute him. Do you expect...officer who salutes to probe [Mishra]?"" he said. He also called for ₹2 crore financial aid for the victims' families. ",politics
3265,"
Delhi's Akbar Road sign vandalised; Hindu Sena claims responsibility
","A signboard of Akbar Road in Delhi was vandalised on Thursday as posters declaring the road as ""Samrat Hemu Vikramaditya Marg"" were put up on it. Hindu Sena President Vishnu Gupta took responsibility for it and demanded that the road's name be changed. An FIR under relevant sections is being registered in the matter, DCP (New Delhi) Deepak Yadav said.",politics
3266,"
Uddhav Thackeray govt has forgotten its Hindutva: BJP MLA Kadam
","BJP MLA Ram Kadam on Thursday criticised Maharashtra CM Uddhav Thackeray-led government regarding the reopening of temples, saying that it has ""forgotten its Hindutva"". ""While there is happiness, there is some sadness as...this government couldn't reopen temples while they were reopening bars and restaurants a while back,"" he added. He claimed temples are now reopened due to BJP's struggle.",politics
3267,"
Mamata Banerjee seeks PM's intervention to prevent 'man-made floods'
","West Bengal CM Mamata Banerjee has sought Prime Minister Narendra Modi's intervention in preventing ""man-made floods"" in the state. Two floods had hit West Bengal between July and September, in which around 2.2 million people were affected. Banerjee called both the floods man-made and blamed a central governmental agency operating power stations in Jharkhand and West Bengal for the same.",politics
3268,"
RSS reason why India not becoming another Pakistan: K'taka minister
","Karnataka Minister Prabhu Chavan on Wednesday said RSS is the reason why India is not becoming another Pakistan. ""India is safe under RSS. Indian people nowhere need to be scared from any country or forces,"" Chavan added. His remarks came after JDS leader HD Kumaraswamy alleged that the RSS-trained 4,000 civil servants are now part of the Indian bureaucracy.",politics
3269,"
Didn't attend National Executive Committee's meeting in 5 yrs: BJP MP
","BJP MP Varun Gandhi said on Thursday that he hadn't attended a single meeting of the National Executive Committee of BJP in the last five years. ""I don't think I was on it,"" he commented. Varun's name was dropped from the 80-member committee earlier. His mother and former Union Minister Maneka Gandhi also didn't figure on the list of members. ",politics
3270,"
Centre has completely failed in providing security in J&K: Rahul Gandhi
","Congress leader Rahul Gandhi on Thursday alleged that the Centre has failed to provide security to the people of J&K. ""Incidents of violence are increasing in Kashmir. Terrorism has neither stopped due to demonetisation nor after the abrogation of Article 370,"" he tweeted. His remarks came after two government school teachers were shot dead by militants in Srinagar earlier today.",politics
3271,"
Remove Mahatma Gandhi's pic from ₹2,000, ₹500 notes: Raj MLA to PM
","Rajasthan Congress MLA Bharat Singh Kundanpur has written to PM Narendra Modi asking to remove the photo of Mahatma Gandhi from ₹2,000 and ₹500 notes, saying that these notes are used for corruption and in bars. His photo should be retained on ₹5, ₹10, ₹50, ₹100 and ₹200 notes as Gandhiji dedicated his life for the poor, he added. 
",politics
3272,"
BJP wins Gandhinagar & 2 other Gujarat civic body polls, Congress wins 1
","The ruling BJP on Tuesday retained the Gandhinagar Municipal Corporation (GMC) and won in two other civic body polls in Gujarat. Meanwhile, Congress won the polls for Bhanvad municipality in Devbhumi Dwarka district. Congratulating Gujarat BJP workers for the local body poll results, PM Narendra Modi said, ""Results...reaffirm the deep-rooted bond between the people of Gujarat and BJP.""",politics
3273,"
Chhattisgarh CM reaches UP, stages dharna at airport on not being allowed to leave
","Chhattisgarh CM Bhupesh Baghel staged a dharna at Lucknow airport on Tuesday after he was allegedly not allowed to leave the premises. Baghel, a senior Congress leader, reached UP to meet Priyanka Gandhi Vadra, who was stopped from visiting UP's Lakhimpur Kheri, where violence killed nine people. ""Why am I being stopped...I'm not going to Lakhimpur,"" Baghel told police officials.",politics
3274,"
When will you fulfil poll promises: Kejriwal as Punjab CM comments on his clothes
","After Punjab Chief Minister Charanjit Singh Channi said that Arvind Kejriwal should wear better clothes, the Delhi Chief Minister asked Channi about poll promises. ""Drop the topic of clothes. Tell me when will you fulfil poll promises?"" Kejriwal tweeted. ""It's okay if you don't like my clothes, the public likes them,"" he further wrote.",politics
3275,"
UP govt allows Rahul, Priyanka Gandhi to visit Lakhimpur Kheri where farmers died
","Uttar Pradesh government has allowed Congress leaders Rahul Gandhi, Priyanka Gandhi and three others to visit Lakhimpur Kheri where nine people including four farmers were killed. Priyanka Gandhi was detained on her way to Lakhimpur Kheri and later placed under arrest. Rahul Gandhi along with CMs Bhupesh Baghel and Charanjit Channi boarded a flight to Lucknow from Delhi this afternoon.",politics
3276,"
Channi takes helicopter to reach airport, flies to Delhi in chartered flight: Report
","Punjab Chief Minister Charanjit Singh Channi on Tuesday took the government chopper from his residence in Chandigarh to reach Mohali airport - a distance of 25 kilometres - and boarded a chartered flight to Delhi, according to reports. The Congress had promised in its manifesto in 2017 that it would not use helicopters except in cases of emergency or calamity.",politics
3277,"
Rahul briefly held back while leaving Lucknow airport; confronts security staff
","Rahul Gandhi, who reached Lucknow on Wednesday, wasn't allowed to leave the airport for some time even though he was permitted to visit Lakhimpur Kheri. A video has shown Rahul confronting security staff after being held back by them. He told the media, ""What kind of permission [have I been given by UP government]?"" He was allowed to leave later.",politics
3278,"
Not shown FIR, not allowed to meet legal counsel for 38 hrs: Priyanka on arrest
","Congress leader Priyanka Gandhi Vadra who was detained and arrested in UP alleged that she hasn't been served with any notice or shown a copy of the FIR, 38 hours after being detained. She alleged that she hasn't been produced in front of a magistrate or allowed to meet her legal counsel. Priyanka is being held at a guest house.",politics
3279,"
Had my son been in car, he would've been dead: MoS Ajay Mishra
","MoS (Home) Ajay Kumar Mishra on Tuesday said his son would've died, had he been in the car that allegedly ran over farmers in UP's Lakhimpur Kheri. ""Based on information and a video, it's visible the driver was killed after being pulled out of the car,"" he added. Mishra said he has evidence to show his son wasn't present there. ",politics
3280,"
Priyanka arrested after over 24 hrs in detention in UP; to remain at guest house
","The Sitapur Police on Tuesday officially arrested Congress general secretary Priyanka Gandhi Vadra, a day after she was stopped while on her way to UP's Lakhimpur Kheri where at least eight people had died. Ten others have also been arrested to ""prevent the commission of cognisable offences"". Priyanka will remain at the guest house where she has been in detention.",politics
3281,"
Punjab Cong will march to Lakhimpur tomorrow if Priyanka not released: Sidhu
","Reacting to Congress leader Priyanka Gandhi's arrest, Punjab Congress chief Navjot Singh Sidhu took to Twitter. He said, ""If by tomorrow, Union Minister's son behind the brutal murder of farmers is not arrested and our leader Priyanka Gandhi Vadra being unlawfully arrested, fighting for farmers isn't released, Punjab Congress will march towards Lakhimpur Kheri!""",politics
3282,"
Heartbreaking: TMC MP after meeting family of farmer who died in UP
","TMC Rajya Sabha MP Sushmita Dev on Tuesday met the family of a farmer who allegedly died after being run over by a car in Lakhimpur Kheri, Uttar Pradesh. Sharing pictures, Dev wrote, ""Heartbreaking to meet the family."" She added TMC supremo Mamata Banerjee supports farmers. Notably, several Opposition leaders, including Priyanka Gandhi Vadra, were stopped from visiting Lakhimpur Kheri. 
",politics
3283,"
Rahul Gandhi to visit Lakhimpur, says 'farmers systematically attacked'
","Congress leader Rahul Gandhi on Wednesday said he along with CMs of Chhattisgarh and Punjab will try to visit the families hit by violence in Lakhimpur Kheri. He said, ""There's a dictatorship in India now...Farmers are being systematically attacked."" Earlier, the Uttar Pradesh government denied permission to Rahul Gandhi and his delegation of Congress leaders to visit Lakhimpur Kheri.",politics
3284,"
Rahul Gandhi-led Congress delegation to visit Lakhimpur tomorrow
","A five-member delegation led by Congress leader Rahul Gandhi will visit Uttar Pradesh's Lakhimpur Kheri on Wednesday. The state government has stopped political leaders from entering the district, saying it may further complicate the situation. Congress leader Priyanka Gandhi Vadra was detained in Sitapur on Monday while she was on her way to meet the families of the victims.",politics
3285,"
Rahul Gandhi-led Cong delegation denied permission to visit UP's Lakhimpur Kheri
","Uttar Pradesh government has denied permission to a Congress delegation led by Rahul Gandhi to visit violence-hit Lakhimpur Kheri where restrictions under Section 144 have been imposed. Earlier, Congress leader KC Venugopal had sought permission for the Rahul Gandhi-led Congress delegation to visit the area. Nine people including four farmers and a local journalist were killed in Lakhimpur Kheri.",politics
3286,"
What happened in UP is sad, but Bengal govt plans violence: Rijiju
","Union Law Minister Kiren Rijiju on Tuesday said the incident in Lakhimpur Kheri of Uttar Pradesh is sad, but in West Bengal, the Trinamool Congress government plans violence. ""There is no comparison between what is happening in Bengal and other incidents,"" the BJP leader said, adding that the UP government will take action on the Lakhimpur Kheri episode. 
",politics
3287,"
Tripura BJP MLA tonsures head, performs havan ahead of joining TMC
","Tripura BJP MLA Ashish Das performed havan and tonsured his head at Kolkata's Kalighat Kali Temple on Tuesday. Das is reportedly joining Trinamool Congress on Wednesday. ""Through performing havan and bathing in Ganga I tried to wipe my sins for working in BJP,"" he said, adding that he won't grow his hair till BJP is ousted from Tripura. ",politics
3288,"
Chhattisgarh CM says 'drones monitoring Priyanka Gandhi', shares video
","Chhattisgarh CM Bhupesh Baghel on Tuesday shared a video on Twitter alleging that a drone has been hovering over the room where Congress leader Priyanka Gandhi has been detained to monitor her in Uttar Pradesh. He tweeted, ""Whose drone is this and why is it there?"" Priyanka was detained in Sitapur on Monday while on her way to Lakhimpur Kheri.",politics
3289,"
Andhra govt to provide free sanitary napkins to female students in schools
","To tackle the stigma related to female personal hygiene and encourage a healthy dialogue of information, the Andhra Pradesh government launched the 'Swechha' programme on Tuesday. Under the initiative, the state government will provide sanitary napkins to female students at government educational institutions for free. Ten sanitary napkins will be given every month to about 10 lakh girls.",politics
3290,"
Samajwadi Party to start 'Samajwadi Vijay Yatra' in UP from Oct 12
","The Samajwadi Party will start the 'Samajwadi Vijay Yatra' in Uttar Pradesh from October 12, party President Akhilesh Yadav said on Tuesday. He said the party is very optimistic about 400 seats in the upcoming UP Assembly elections. ""We will field popular faces...[we] will announce the names of the candidates as soon as the election dates are out,"" Akhilesh added.",politics
3291,"
UP govt reacts to protests with violence, oppression: Priyanka
","Congress leader Priyanka Gandhi Vadra on Tuesday alleged that the Uttar Pradesh government's reaction to people raising their voice has been consistently that of violence and oppression. Priyanka was detained on Monday while on her way to Lakhimpur Kheri. She added, ""There are violent reactions towards people who raise their voices either in protest or simply to demand their rights.""",politics
3292,"
President's rule should be imposed in UP: RLD's Jayant Chaudhary
","Rashtriya Lok Dal (RLD) chief Jayant Chaudhary on Tuesday said President's rule should be imposed in Uttar Pradesh, alleging that the government is trying to suppress people's voice. He said he had to use ""guerrilla tactics"" to reach Lakhimpur Kheri. Chaudhary alleged, ""From the district magistrate to state-level officials and police, it seems everyone has taken membership of BJP.""",politics
3293,"
Loot is in DNA of Congress, says Sitharaman in Chhattisgarh
","Reacting to Congress' claims that Centre's National Monetisation Pipeline was aimed at ""looting"" the nation, Union Finance Minister Nirmala Sitharaman said loot is in Congress' DNA. ""The matter of loot never goes out of [Congress' mind] because the same thing was prevalent during their time,"" she added. The present government's development principle is based on empowering people, Sitharaman said.",politics
3294,"
J&K Cong chief detained in Srinagar for protest against Lakhimpur violence
","Jammu and Kashmir Congress chief Ghulam Ahmad Mir was detained in Srinagar on Tuesday after police used force to disperse a demonstration he was leading against the Lakhimpur Kheri violence. Police used force against Congress workers in which several workers sustained injuries, Mir said. ""Use of force against peaceful protestors is the norm for the government,"" he further said.",politics
3295,"
Rahul Gandhi offered me general secy post in Cong, I declined: Siddaramaiah
","Congress leader Siddaramaiah on Tuesday claimed that Rahul Gandhi had offered him the post of general secretary in the party, but he refused the offer. ""I don't have any interest in national politics. I'm confined to the politics of Karnataka only,"" Siddaramaiah said. He also met his party's chief Sonia Gandhi and deliberated upon the upcoming by-polls in the state.",politics
3296,"
Lakhimpur Kheri violence like Jallianwala Bagh massacre: Sharad Pawar
","NCP chief Sharad Pawar on Tuesday compared the violence in Uttar Pradesh's Lakhimpur Kheri, where nine people including four farmers were killed, with the Jallianwala Bagh massacre. Pawar said, ""Those who are in the BJP government at the Centre and in Uttar Pradesh are responsible for this act."" He demanded a probe by a Supreme Court judge into the violence.


 ",politics
3297,"
Punjab CM to meet Amit Shah in Delhi, discuss Lakhimpur violence
","Punjab CM Charanjit Singh Channi on Tuesday left for Delhi to meet Union Home Minister Amit Shah and discuss the Lakhimpur Kheri incident. ""These three farm laws should be repealed at the earliest and incidents like this (Lakhimpur Kheri) need to be stopped,"" Channi said in Chandigarh. Nine people, including four farmers, were killed in the incident.",politics
3298,"
If Opposition parties come together, BJP will lose power: Lalu Prasad
","Rashtriya Janata Dal (RJD) chief Lalu Prasad claimed that if all Opposition parties rally together then the ruling Bharatiya Janata Party can be defeated. Lalu said, ""Congress and other political parties are unable to come together. We try to forge a political alternative again and again but fail due to some reasons, that is why they are ruling the country.""",politics
3299,"
Akhilesh Yadav detained in Lucknow after sit-in protest over 8 deaths in UP
","Samajwadi Party President Akhilesh Yadav was detained outside his residence in Uttar Pradesh's Lucknow where he staged a sit-in protest on Monday. Earlier, he was put under house arrest ahead of his scheduled visit to Lakhimpur Kheri, where eight people including four farmers were killed in violence on Sunday. Yadav demanded ₹2 crore and government jobs for victim farmers' families.",politics
3300,"
Pappu Yadav acquitted by Bihar court in 32-year-old kidnapping case
","A special court in Bihar's Madhepura acquitted former MP and Jan Adhikar Party founder Rajesh Ranjan alias Pappu Yadav in a kidnapping case lodged in 1989, citing want of evidence. Yadav was arrested in May and later launched a hunger strike claiming he was being tortured. Upon release, Yadav tweeted, ""It was proved that I was imprisoned in fake case.""",politics
3301,"
Tamil Nadu CM Stalin writes to 12 CMs seeking support against NEET
","Tamil Nadu CM MK Stalin has written a letter to 12 CMs seeking their support against medical entrance exam NEET and to reclaim states' rights over education as stated in the Constitution. The Centre's decision to introduce NEET violates spirit of federalism and restricts state governments from deciding the method of admission in medical institutions run by them, he claimed. 
",politics
3302,"
Priyanka detained on way to UP's Lakhimpur Kheri where 8 including 4 farmers died
","Congress leader Priyanka Gandhi Vadra was detained on Monday on her way to Uttar Pradesh's Lakhimpur Kheri to visit the families of the victims of Sunday's violence. Eight people including four farmers died on Sunday. The BKU alleged Union Minister Ajay Mishra's son ran his car over the protesting farmers, while Mishra said his son wasn't present at the spot.",politics
3303,"
Priyanka Gandhi begins fast, seen sweeping room where she is detained in UP
","Congress leader Priyanka Gandhi who was detained by Uttar Pradesh Police on Monday morning was seen sweeping the floor of the guest house where she is kept in Sitapur. Gandhi sat on a fast and said that she will not return without meeting farmers. She was detained on her way to Lakhimpur Kheri, where nine people were killed on Sunday.",politics
3304,"
Only 1 Rajya Sabha member had 100% attendance in last 7 sessions: Report
","Only one Rajya Sabha member, SR Balasubramoniyan of AIADMK, attended all 138 sittings of the last seven sessions, reports claimed on Monday citing an analysis by House Secretariat. A record 78% of Rajya Sabha members attended the proceedings daily. Five Rajya Sabha members fully attended six sessions while seven members had full attendance for five sessions, reports added. ",politics
3305,"
Varun Gandhi seeks SC-monitored CBI probe into Lakhimpur violence
","Pilibhit BJP MP Varun Gandhi wrote a letter to UP CM Yogi Adityanath seeking a Supreme Court-monitored CBI probe into the violence in Lakhimpur Kheri, which left nine people, including four farmers, dead. ""If [protesters] have problems with some issues...then we should keep restraint and be patient while dealing with them,"" he said in the letter written in Hindi. 
",politics
3306,"
Do we need a visa to go to UP: Bhupesh Baghel on being denied entry
","After Uttar Pradesh government refused to allow Chhattisgarh CM Bhupesh Baghel's flight to land at Lucknow airport on Monday, Baghel asked, ""Do we need a visa to go to UP?"" Baghel was on his way to Lakhimpur Kheri, where nine people were killed in violence. ""When something happens in other states, don't the BJP leaders pay a visit?"" he added.",politics
3307,"
Video of Priyanka Gandhi's argument with UP Police at Lakhimpur Kheri border emerges
","A video of Congress leader Priyanka Gandhi Vadra arguing with UP Police after she was stopped on her way to visit families of victims of Sunday's violence in Lakhimpur Kheri has emerged. ""I'm not important than the people you've killed. The government you're defending. You give me a legal warrant...or else I won't move from here,"" she was heard saying.",politics
3308,"
Kept in detention for 28 hours without order, FIR: Priyanka Gandhi 
","Congress leader Priyanka Gandhi while addressing PM Narendra Modi in a tweet said that his government has detained her for the last 28 hours without any order or FIR. Sharing a purported video of protestors being driven over by a car in Lakhimpur Kheri, she asked as to why had the accused in the case not been arrested till now.",politics
3309,"
If you can arrest me, why not culprits: Priyanka to UP Police 
","Congress leader Priyanka Gandhi Vadra, who was stopped from visiting Lakhimpur Kheri, on Monday asked if the UP Police can arrest her, then why isn't it arresting the culprits of violence that left nine dead. She claimed UP Police neither showed her an order nor informed her under which sections she was taken into custody. ""This is kidnapping,"" she added.",politics
3310,"
BJP MLA gheraoed, manhandled by farmers in Haryana, rescued by police
","BJP MLA Kamal Gupta was allegedly gheraoed and manhandled by farmers in Haryana's Hisar at a government guest house on Monday, following which police rescued him. His assistant said, ""The angry farmers gheraoed the MLA, pushed and manhandled him after shutting the doors of the guest house...The shirt of the MLA was torn."" Meanwhile, farmers claimed Gupta manhandled them. 
",politics
3311,"
Chirag Paswan, Pashupati Kumar Paras get new party names, symbols
","The Election Commission has allotted new party names and symbols to Chirag Paswan and his uncle Pashupati Kumar Paras. While Paswan was allotted the name 'Lok Janshakti Party (Ram Vilas)' and election symbol 'Helicopter', Paras was allocated the name 'Rashtriya Lok Janshakti Party' and symbol 'Sewing Machine'. Earlier, ECI had put a freeze on Lok Janshakti Party's name and symbol.",politics
3312,"
Union Minister Ajay Mishra's son, others booked for murder after 8 killed in UP
","Uttar Pradesh Police booked Union Minister Ajay Mishra's son Ashish Mishra and others in connection with Sunday's violence in Lakhimpur Kheri. SP Vijay Dhull said FIR was filed under IPC sections 302 for murder, 120-B for criminal conspiracy, and 147 for rioting. Farmers alleged Ashish Mishra ran his car over protesters, while Mishra claimed he wasn't present at the spot.",politics
3313,"
Farmers to stage nationwide stir over Lakhimpur incident: Yogendra Yadav
","Farmers will stage a stir outside district magistrate offices across the country on Monday over the incident of two SUVs running over protesters in Uttar Pradesh's Lakhimpur Kheri, social activist Yogendra Yadav announced on Sunday. The police confirmed that at least eight persons have died. BKU leader Rakesh Tikait claimed that people in the convoy opened fire.",politics
3314,"
80% houses given under PM Awas Yojana owned by women: PM Modi
","PM Narendra Modi on Tuesday said that of the total houses provided under Pradhan Mantri Awas Yojana, 80% are owned by women. ""In UP, on the registry of houses worth ₹10 lakh, women are given a 2% discount on stamp duty,"" he added. ""Since 2014, our government has approved the construction of over 1.13 crore houses,"" PM Modi further said.",politics
3315,"
Leave arrogance, accept farmer's demands: Sukhbir Badal to PM
","SAD chief Sukhbir Singh Badal has requested Prime Minister Narendra Modi to leave his ""arrogance"" and accept farmers' demands and repeal the three laws. ""So that the lives of farmers could be saved,"" Badal added. His statement came a day after nine people, including four farmers, died in the Lakhimpur Kheri violence incident.",politics
3316,"
Where are Akhilesh, Mayawati?: Priyanka on Lakhimpur Kheri violence
","Congress leader Priyanka Gandhi Vadra on Monday alleged Samajwadi Party President Akhilesh Yadav and Bahujan Samaj Party chief Mayawati did not raise issues concerning the citizens of Uttar Pradesh. ""Whether it was the Hathras incident or Lakhimpur Kheri, it's only Congress which raised issues in Uttar Pradesh,"" Priyanka said. ""Where are Akhilesh Yadav and Mayawati?"" she asked.",politics
3317,"
Priyanka a better face than Yogi: Cong leader ahead of UP polls
","Congress leader Salman Khurshid on being questioned about who will form the next Uttar Pradesh (UP) government ahead of the state Assembly polls, said, ""The face of Priyanka Gandhi is better than [UP CM Yogi Adityanath] and that is the truth."" Priyanka is assuring people that ""a better government that works with transparency"" is going to be formed, he added.",politics
